"","X","athlete_id","athlete_display_name","position","team_id","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"753",753,306,"Matt Harpring","F",1610612762,2008,3.25904525855872,0.0370346052108946,88,3.03683762729336,-0.186992223543157,-0.379097435197021,1.07317073170732,-0.379097435197021,-0.18743272409124,-0.37999048104041,-0.37999048104041,"1976-05-31","2008-10-01",32,92
"754",754,306,"Matt Harpring","F",1610612762,2009,1.05779267544829,0.0155557746389455,68,1.27557352039353,-0.672040542876073,-0.781640554503838,0.829268292682927,-0.781640554503838,-0.673601614765437,-0.783456214451974,-0.783456214451974,"1976-05-31","2009-10-01",33,59
"755",755,307,"Othella Harrington","F",1610612752,2002,2.47227355285182,0.0321074487383353,77,2.6328107965435,-0.188928725665342,-0.328080281341149,0.939024390243902,-0.328080281341149,-0.189378021723531,-0.32886049714294,-0.32886049714294,"1974-01-31","2002-10-01",28,73
"756",756,307,"Othella Harrington","F",1610612752,2003,3.05997670749474,0.0413510365877668,74,3.39078500019687,-0.0176027048332334,0.00760691999961704,0.902439024390244,0.00760691999961708,-0.0176451722166255,0.00762527206488873,0.00762527206488869,"1974-01-31","2003-10-01",29,68
"757",757,307,"Othella Harrington","F",1610612752,2004,0.854952765346095,0.0152670136668945,56,1.25189512068535,-0.670981536056345,-0.716879901323853,0.682926829268293,-0.716879901323853,-0.672562177907575,-0.718568666682432,-0.718568666682432,"1974-01-31","2004-10-01",30,43
"758",758,307,"Othella Harrington","F",1610612741,2005,2.60677185722281,0.0342996297003002,76,2.81256963542462,-0.0828141060648261,-0.20123681983495,0.926829268292683,-0.201236819834949,-0.0830064735854928,-0.201704269523632,-0.201704269523632,"1974-01-31","2005-10-01",31,72
"759",759,307,"Othella Harrington","F",1610612741,2006,1.0066726492241,0.0134223019896547,75,1.10062876315169,-0.539293161739877,-0.684855852832675,0.914634146341463,-0.684855852832675,-0.540551723922301,-0.686454118373454,-0.686454118373454,"1974-01-31","2006-10-01",32,70
"760",760,308,"Al Harrington","F",1610612754,2002,2.39499843559195,0.0544317826270898,44,4.46340617542136,-0.215471158932502,0.350353208212344,0.536585365853659,0.350353208212344,-0.215983576205317,0.351186391810388,0.351186391810388,"1980-02-17","2002-10-01",22,34
"761",761,308,"Al Harrington","F",1610612754,2003,4.03714683579978,0.0458766685886339,88,3.76188682426798,0.296774818970687,0.132808379377227,1.07317073170732,0.132808379377227,0.297490802686698,0.133128786065752,0.133128786065752,"1980-02-17","2003-10-01",23,92
"762",762,308,"Al Harrington","F",1610612754,2004,5.78891250002911,0.060935921052938,95,4.99674552634091,0.897269674050181,0.578793190310074,1.15853658536585,0.578793190310074,0.899383386458691,0.580156662612438,0.580156662612438,"1980-02-17","2004-10-01",24,97
"763",763,308,"Al Harrington","F",1610612737,2005,5.06984639671573,0.0768158544956929,66,6.29890006864682,0.766610760330642,0.959730747540005,0.804878048780488,0.959730747540005,0.768391507817862,0.961960090259318,0.961960090259318,"1980-02-17","2005-10-01",25,56
"764",764,308,"Al Harrington","F",1610612737,2006,6.1342942717724,0.0807143983127947,76,6.61858066164917,0.977032191313128,1.06537326620782,0.926829268292683,1.06537326620782,0.979312316214083,1.0678595549245,1.0678595549245,"1980-02-17","2006-10-01",26,72
"765",765,308,"Al Harrington","F",1610612744,2007,5.54170156661404,0.0622663097372364,89,5.10583739845339,0.899170271521174,0.603402157199176,1.08536585365854,0.603402157199176,0.90129346283972,0.604826957665044,0.604826957665044,"1980-02-17","2007-10-01",27,94
"766",766,308,"Al Harrington","F",1610612744,2008,5.53182171462154,0.0682940952422412,81,5.60011580986378,0.346313846722204,0.287078815525832,0.98780487804878,0.287078815525832,0.347129663746033,0.287755091646764,0.287755091646764,"1980-02-17","2008-10-01",28,81
"767",767,308,"Al Harrington","F",1610612752,2009,5.25705166266259,0.0720144063378436,73,5.90518131970318,0.674206682125602,0.83487762439037,0.890243902439024,0.83487762439037,0.675772785704091,0.836816947849812,0.836816947849812,"1980-02-17","2009-10-01",29,67
"768",768,308,"Al Harrington","F",1610612752,2010,4.5944221958497,0.0638114193868013,72,5.23253638971771,0.50765239829627,0.614957735990625,0.878048780487805,0.614957735990625,0.508842675190011,0.616399608394328,0.616399608394328,"1980-02-17","2010-10-01",30,65
"769",769,308,"Al Harrington","F",1610612743,2011,2.75462747300341,0.035315736833377,78,2.89589042033692,-0.0408615611315344,-0.134910247964436,0.951219512195122,-0.134910247964436,-0.0409549591073994,-0.135218614647803,-0.135218614647803,"1980-02-17","2011-10-01",31,75
"770",770,308,"Al Harrington","F",1610612743,2012,3.8983361178487,0.0549061425049112,71,4.50230368540272,0.593992211709248,0.454893819869474,0.865853658536585,0.454893819869473,0.595284905755518,0.455883796709302,0.455883796709302,"1980-02-17","2012-10-01",32,63
"771",771,308,"Al Harrington","F",1610612753,2013,0.147327159570092,0.0147327159570092,10,1.20808270847475,-0.916057836049876,-0.759538832001652,0.121951219512195,-0.759538832001652,-0.918082275725658,-0.761217372904082,-0.761217372904082,"1980-02-17","2013-10-01",33,9
"772",772,308,"Al Harrington","F",1610612764,2014,0.635775521371284,0.015506720033446,41,1.27155104274257,-0.709435720271015,-0.697171804377103,0.5,-0.697171804377103,-0.710956484546226,-0.69866627941337,-0.69866627941337,"1980-02-17","2014-10-01",34,31
"773",773,309,"Lucious Harris","G",1610612751,2002,4.55295777386,0.0484357209985107,94,3.97172912187788,0.513267184738314,0.157419325946012,1.14634146341463,0.157419325946012,0.51448779807855,0.157793688724257,0.157793688724257,"1970-12-18","2002-10-01",31,97
"774",774,309,"Lucious Harris","G",1610612751,2003,4.72995137981062,0.0487623853588724,97,3.99851559942753,0.514969804819094,0.167469579291923,1.18292682926829,0.167469579291923,0.516212194573612,0.16787360781468,0.16787360781468,"1970-12-18","2003-10-01",32,98
"775",775,309,"Lucious Harris","G",1610612751,2004,2.6390797322808,0.03298849665351,80,2.70505672558782,-0.155150219464466,-0.251906386550543,0.975609756097561,-0.251906386550544,-0.155515709298291,-0.252499806422443,-0.252499806422443,"1970-12-18","2004-10-01",33,79
"776",776,309,"Lucious Harris","G",1610612739,2005,1.34650421678781,0.0184452632436687,73,1.51251158598083,-0.589276570924984,-0.730828088391207,0.890243902439024,-0.730828088391207,-0.590645391749387,-0.732525716900141,-0.73252571690014,"1970-12-18","2005-10-01",34,67
"777",777,312,"Jason Hart","G",1610612759,2002,0.173541000744669,0.0173541000744669,10,1.42303620610629,-1.00495887372075,-0.759900966300886,0.121951219512195,-0.759900966300886,-1.00734879118309,-0.76170810551474,-0.76170810551474,"1978-04-29","2002-10-01",24,8
"778",778,312,"Jason Hart","G",1610612759,2004,1.46698011590279,0.0244496685983799,60,2.00487282506715,-0.55944549472678,-0.50384093599458,0.731707317073171,-0.50384093599458,-0.560763389355661,-0.505027842082155,-0.505027842082155,"1978-04-29","2004-10-01",26,48
"779",779,312,"Jason Hart","G",1610612758,2006,0.602270205405772,0.00848267894937707,71,0.695579673848919,-0.787563893999005,-0.976145040772454,0.865853658536585,-0.976145040772454,-0.78940185191049,-0.978423095307604,-0.978423095307604,"1978-04-29","2006-10-01",28,63
"780",780,312,"Jason Hart","G",1610612746,2007,1.55112714705566,0.0470038529410805,33,3.8543159411686,-0.538614346516842,0.103552761247632,0.402439024390244,0.103552761247632,-0.539886164926313,0.103797278143548,0.103797278143548,"1978-04-29","2007-10-01",29,24
"781",781,312,"Jason Hart","G",1610612762,2008,0.874051602789857,0.0150698552205148,58,1.23572812808221,-0.825464548662971,-0.934471827019475,0.707317073170732,-0.934471827019475,-0.827409108598244,-0.936673177130036,-0.936673177130036,"1978-04-29","2008-10-01",30,46
"782",782,312,"Jason Hart","G",1610612743,2009,0.339499797532224,0.00722339994749413,47,0.592318795694519,-0.923164086100911,-1.04848560962359,0.573170731707317,-1.04848560962359,-0.925308488725662,-1.05092111954771,-1.05092111954771,"1978-04-29","2009-10-01",31,34
"783",783,312,"Jason Hart","G",1610612766,2010,0.0322355856013229,0.00805889640033074,4,0.66082950482712,-1.1375070994026,-1.1548797042604,0.0487804878048781,-1.1548797042604,-1.1401741771539,-1.15758751502155,-1.15758751502155,"1978-04-29","2010-10-01",32,3
"784",784,314,"Antonio Harvey","F",1610612737,2003,-0.00450505186403522,-0.0011262629660088,4,-0.0923535632127219,-1.00351514663144,-1.16752616495594,0.0487804878048781,-1.16752616495594,-1.0059361758355,-1.17034287873585,-1.17034287873585,"1970-07-06","2003-10-01",33,3
"785",785,316,"Donnell Harvey","F",1610612743,2002,1.56616007845929,0.0333225548608359,47,2.73244949858854,-0.500160300321627,-0.291153370510402,0.573170731707317,-0.291153370510402,-0.501349743857045,-0.291845769515573,-0.291845769515573,"1980-08-26","2002-10-01",22,35
"786",786,316,"Donnell Harvey","F",1610612743,2003,3.29317586062348,0.0427685176704348,77,3.50701844897566,0.0574226875628175,0.0468214871929271,0.939024390243902,0.0468214871929272,0.0575612225954297,0.0469344463129288,0.0469344463129288,"1980-08-26","2003-10-01",23,73
"787",787,316,"Donnell Harvey","F",1610612756,2004,0.876446031088994,0.0146074338514832,60,1.19780957582163,-0.664149935917109,-0.735592847779727,0.731707317073171,-0.735592847779727,-0.665714484459491,-0.737325695523198,-0.737325695523198,"1980-08-26","2004-10-01",24,48
"788",788,316,"Donnell Harvey","F",1610612751,2005,0.0829371686940253,0.0276457228980084,3,2.26694927763669,-0.9531929389966,-0.382931455964388,0.0365853658536585,-0.382931455964388,-0.955407095148311,-0.383820961125641,-0.383820961125641,"1980-08-26","2005-10-01",25,2
"789",789,322,"Alan Henderson","F",1610612737,2002,0.781125928507538,0.0300433049425976,26,2.463551005293,-0.769803586238152,-0.390809332306829,0.317073170731707,-0.39080933230683,-0.771634275116504,-0.391738725610525,-0.391738725610525,"1972-12-02","2002-10-01",29,20
"790",790,322,"Alan Henderson","F",1610612737,2003,2.35384551518468,0.0287054331120083,82,2.35384551518468,-0.244780930291479,-0.342233281230216,1,-0.342233281230216,-0.245371476216792,-0.343058935702141,-0.343058935702141,"1972-12-02","2003-10-01",30,83
"791",791,322,"Alan Henderson","F",1610612737,2004,0.176637155725457,0.0294395259542428,6,2.41404112824791,-0.886583067650533,-0.314791393789729,0.0731707317073171,-0.314791393789729,-0.888671605450778,-0.315532952871005,-0.315532952871005,"1972-12-02","2004-10-01",31,5
"792",792,322,"Alan Henderson","F",1610612742,2005,1.84379980704304,0.0211931012303798,87,1.73783430089114,-0.34593542919005,-0.559129707730842,1.0609756097561,-0.559129707730842,-0.346738996891089,-0.560428500904111,-0.56042850090411,"1972-12-02","2005-10-01",32,91
"793",793,322,"Alan Henderson","F",1610612739,2006,0.835534260495661,0.0160679665479935,52,1.31757325693547,-0.589901708316021,-0.61604362372657,0.634146341463415,-0.61604362372657,-0.591278376952127,-0.617481300416266,-0.617481300416266,"1972-12-02","2006-10-01",33,40
"794",794,322,"Alan Henderson","F",1610612755,2007,0.743712674649246,0.0195713861749802,38,1.60485366634837,-0.672924163094105,-0.536269404560779,0.463414634146341,-0.536269404560779,-0.674513124369153,-0.537535685909516,-0.537535685909516,"1972-12-02","2007-10-01",34,28
"795",795,324,"Cedric Henderson","F",1610612744,2002,0.107573116381307,0.00896442636510891,12,0.735082961938931,-1.00115529687545,-1.03139360328495,0.146341463414634,-1.03139360328495,-1.00353616895796,-1.03384638582909,-1.03384638582909,"1975-03-11","2002-10-01",27,10
"796",796,334,"Tyrone Hill","F",1610612739,2002,1.17731236519086,0.0452812448150329,26,3.7130620748327,-0.633721592060682,0.0722696008778318,0.317073170731707,0.0722696008778317,-0.635228660995274,0.0724414669965861,0.0724414669965861,"1968-03-19","2002-10-01",34,20
"797",797,334,"Tyrone Hill","F",1610612755,2003,2.21434909546359,0.0335507438706605,66,2.75116099739416,-0.289660053937528,-0.208187919608889,0.804878048780488,-0.208187919608888,-0.290358872936113,-0.208690183112333,-0.208690183112333,"1968-03-19","2003-10-01",35,56
"798",798,334,"Tyrone Hill","F",1610612748,2004,-0.00951779289906915,-0.00190355857981383,5,-0.156091803544734,-0.945752120327548,-1.20402640211391,0.0609756097560976,-1.20402640211391,-0.947980043604044,-1.20686274621416,-1.20686274621416,"1968-03-19","2004-10-01",36,4
"799",799,336,"Grant Hill","F",1610612753,2002,1.44247027821456,0.10303359130104,14,8.44875448668528,-0.542645234479455,1.82735560486119,0.170731707317073,1.82735560486119,-0.54393571248373,1.8317012842558,1.8317012842558,"1972-10-05","2002-10-01",29,12
"800",800,336,"Grant Hill","F",1610612753,2003,2.86486575964893,0.0987884744706528,29,8.10065490659353,-0.0803742682222983,1.59661173622644,0.353658536585366,1.59661173622644,-0.0805681750619457,1.60046363986131,1.60046363986131,"1972-10-05","2003-10-01",30,22
"801",801,336,"Grant Hill","F",1610612753,2005,7.09175582371834,0.105847101846542,67,8.67946235141648,1.46389381748449,1.75247132544825,0.817073170731707,1.75247132544825,1.46729427228103,1.75654211217693,1.75654211217693,"1972-10-05","2005-10-01",32,58
"802",802,336,"Grant Hill","F",1610612753,2006,1.6044618107727,0.0764029433701285,21,6.26504135635053,-0.36251668949582,0.953234777463928,0.25609756097561,0.953234777463928,-0.363362703924086,0.95545936573428,0.95545936573428,"1972-10-05","2006-10-01",33,17
"803",803,336,"Grant Hill","F",1610612753,2007,5.53536227086378,0.0802226416067214,69,6.57825661175115,0.897093157173314,1.08271723912773,0.841463414634146,1.08271723912773,0.899211443846667,1.08527383593187,1.08527383593187,"1972-10-05","2007-10-01",34,61
"804",804,336,"Grant Hill","F",1610612756,2008,6.78070922977129,0.0928864278050862,73,7.61668708001707,0.639364793783572,0.811170151846966,0.890243902439024,0.811170151846966,0.640870955573354,0.813081038244844,0.813081038244844,"1972-10-05","2008-10-01",35,67
"805",805,336,"Grant Hill","F",1610612756,2009,5.29763611732737,0.0646053185039923,82,5.29763611732737,0.687217718033847,0.622741325439321,1,0.622741325439321,0.688814044732984,0.624187880989866,0.624187880989866,"1972-10-05","2009-10-01",36,83
"806",806,336,"Grant Hill","F",1610612756,2010,6.11983732493943,0.0630911064426745,97,5.17347072829931,1.00841287513258,0.593923792322656,1.18292682926829,0.593923792322656,1.01077726964475,0.59531634708851,0.595316347088511,"1972-10-05","2010-10-01",37,98
"807",807,336,"Grant Hill","F",1610612756,2011,4.72864254581599,0.0591080318226999,80,4.84685860946139,0.618393824942622,0.568459985932794,0.975609756097561,0.568459985932794,0.619807298386555,0.569759324738658,0.569759324738658,"1972-10-05","2011-10-01",38,79
"808",808,336,"Grant Hill","F",1610612756,2012,2.38592455110566,0.0486923377776665,49,3.99277169776865,-0.00116197925131375,0.266093273432464,0.597560975609756,0.266093273432464,-0.0011645080448408,0.266672367204298,0.266672367204298,"1972-10-05","2012-10-01",39,37
"809",809,336,"Grant Hill","F",1610612746,2013,0.318785507482425,0.0106261835827475,30,0.871347053785295,-0.856416262908704,-0.88731150393978,0.365853658536585,-0.88731150393978,-0.858308897842207,-0.889272415732314,-0.889272415732315,"1972-10-05","2013-10-01",40,23
"810",810,339,"Fred Hoiberg","G",1610612741,2002,2.83975835508635,0.0359463082922323,79,2.94759727996305,-0.0806529958862893,-0.211184092186945,0.963414634146341,-0.211184092186945,-0.0808447987633015,-0.211686314280688,-0.211686314280688,"1972-10-15","2002-10-01",29,77
"811",811,339,"Fred Hoiberg","G",1610612741,2003,1.5256088237561,0.0242160130754937,63,1.98571307219048,-0.540222173139763,-0.545501973288972,0.768292682926829,-0.545501973288972,-0.541525485463693,-0.546818023388107,-0.546818023388107,"1972-10-15","2003-10-01",30,52
"812",812,339,"Fred Hoiberg","G",1610612750,2004,4.88603666201429,0.0503715119795288,97,4.13046398232136,0.619898298353827,0.26097220824774,1.18292682926829,0.26097220824774,0.621358602611442,0.261586984619664,0.261586984619664,"1972-10-15","2004-10-01",31,98
"813",813,339,"Fred Hoiberg","G",1610612750,2005,2.97108055315229,0.0390931651730564,76,3.20563954419062,-0.0625594370325368,-0.126362178082806,0.926829268292683,-0.126362178082806,-0.0627047553166808,-0.126655702701484,-0.126655702701485,"1972-10-15","2005-10-01",32,72
"814",814,347,"Robert Horry","F",1610612747,2002,6.25136447428828,0.0625136447428827,100,5.12611886891639,1.10911224987192,0.595959905578108,1.21951219512195,0.595959905578108,1.11174985704469,0.597377172515532,0.597377172515532,"1970-08-25","2002-10-01",32,99
"815",815,347,"Robert Horry","F",1610612747,2003,4.42210458237696,0.0480663541562713,92,3.94144104081425,0.420624351035272,0.193385958065411,1.1219512195122,0.193385958065411,0.421639127783999,0.193852511115163,0.193852511115163,"1970-08-25","2003-10-01",33,96
"816",816,347,"Robert Horry","F",1610612759,2004,2.805762821408,0.0308325584770109,91,2.5282697951149,-0.0509196799367169,-0.275269652219157,1.10975609756098,-0.275269652219157,-0.0510396322347075,-0.275918109306707,-0.275918109306707,"1970-08-25","2004-10-01",34,95
"817",817,347,"Robert Horry","F",1610612759,2005,4.42856680015254,0.0451894571444136,98,3.70553548584192,0.545456740466925,0.0961258114374168,1.19512195121951,0.0961258114374169,0.54672377293012,0.09634910049887,0.0963491004988701,"1970-08-25","2005-10-01",35,98
"818",818,347,"Robert Horry","F",1610612759,2006,2.48137076332481,0.0326496153069054,76,2.67726845516624,-0.103199724447781,-0.184764378684391,0.926829268292683,-0.184764378684391,-0.10344056427228,-0.185195568019188,-0.185195568019188,"1970-08-25","2006-10-01",36,72
"819",819,347,"Robert Horry","F",1610612759,2007,2.50549116602332,0.0291336182095734,86,2.38895669318502,-0.0956651857020414,-0.281021168763256,1.04878048780488,-0.281021168763256,-0.0958910778363822,-0.281684737972274,-0.281684737972275,"1970-08-25","2007-10-01",37,89
"820",820,347,"Robert Horry","F",1610612759,2008,1.11318804581396,0.0185531340968993,60,1.52135699594575,-0.690516745027316,-0.772959175174796,0.731707317073171,-0.772959175174796,-0.692143406280291,-0.774780047368618,-0.774780047368618,"1970-08-25","2008-10-01",38,48
"821",821,348,"Eddie House","G",1610612748,2002,2.01938245918157,0.031552850924712,64,2.58733377582638,-0.365055263909833,-0.34084938880056,0.780487804878049,-0.34084938880056,-0.365923410828828,-0.341659971131463,-0.341659971131463,"1978-05-14","2002-10-01",24,53
"822",822,348,"Eddie House","G",1610612748,2003,1.75100131380274,0.0318363875236863,55,2.61058377694227,-0.466000287299247,-0.324161314928038,0.670731707317073,-0.324161314928038,-0.467124535705901,-0.324943369900405,-0.324943369900405,"1978-05-14","2003-10-01",25,42
"823",823,348,"Eddie House","G",1610612746,2004,2.00785650427711,0.0334642750712852,60,2.74407055584538,-0.372879638663777,-0.237868743381776,0.731707317073171,-0.237868743381776,-0.373758037145213,-0.238429094554922,-0.238429094554923,"1978-05-14","2004-10-01",26,48
"824",824,348,"Eddie House","G",1610612758,2005,1.16646770141342,0.0201115120933347,58,1.64914399165345,-0.647647676825859,-0.682048767801728,0.707317073170732,-0.682048767801728,-0.649152086929122,-0.683633087631652,-0.683633087631652,"1978-05-14","2005-10-01",27,46
"825",825,348,"Eddie House","G",1610612756,2006,2.93548383957262,0.0312285514848152,94,2.56074122175484,-0.0547659329282249,-0.340457430860996,1.14634146341463,-0.340457430860996,-0.0548937415802877,-0.341251965035738,-0.341251965035738,"1978-05-14","2006-10-01",28,97
"826",826,348,"Eddie House","G",1610612751,2007,1.8923856842654,0.0315397614044233,60,2.58626043516271,-0.41984570287139,-0.352368425698898,0.731707317073171,-0.352368425698898,-0.420837075450866,-0.35320046564291,-0.35320046564291,"1978-05-14","2007-10-01",29,48
"827",827,348,"Eddie House","G",1610612738,2008,4.6682672185354,0.0491396549319516,95,4.02945170442003,0.164305405090345,-0.166433242798479,1.15853658536585,-0.166433242798479,0.164692461940218,-0.166825312229405,-0.166825312229405,"1978-05-14","2008-10-01",30,97
"828",828,348,"Eddie House","G",1610612738,2009,3.62461653926067,0.0381538583080071,95,3.12861638125658,0.230830503050608,-0.123081473189105,1.15853658536585,-0.123081473189105,0.23136669541778,-0.123367377112513,-0.123367377112513,"1978-05-14","2009-10-01",31,97
"829",829,348,"Eddie House","G",1610612752,2010,1.80886596128476,0.0266009700188936,68,2.18127954154927,-0.452706587766511,-0.537722944451205,0.829268292682927,-0.537722944451205,-0.453768034915921,-0.538983726825449,-0.538983726825449,"1978-05-14","2010-10-01",32,59
"830",830,348,"Eddie House","G",1610612748,2011,1.61319128746785,0.0260192143139975,62,2.1335755737478,-0.567354304581384,-0.574632550566412,0.75609756097561,-0.574632550566413,-0.56865111611229,-0.575945998109846,-0.575945998109846,"1978-05-14","2011-10-01",33,51
"831",831,349,"Allan Houston","G",1610612752,2002,6.07254268690707,0.0788641907390528,77,6.46686364060233,1.04006642138373,1.05546299050366,0.939024390243902,1.05546299050366,1.04253982897031,1.05797301305067,1.05797301305067,"1971-04-20","2002-10-01",31,73
"832",832,349,"Allan Houston","G",1610612752,2003,7.11954511885019,0.0868237209615876,82,7.11954511885019,1.30186449535429,1.27299544782712,1,1.27299544782712,1.30500530690413,1.27606661139269,1.27606661139269,"1971-04-20","2003-10-01",32,82
"833",833,349,"Allan Houston","G",1610612752,2004,3.28374206060727,0.0656748412121455,50,5.38533697939593,0.0672147824859644,0.71249053492217,0.609756097560976,0.71249053492217,0.0673731214155913,0.714168960180668,0.714168960180668,"1971-04-20","2004-10-01",33,37
"834",834,349,"Allan Houston","G",1610612752,2005,0.798774267378639,0.0399387133689319,20,3.27497449625242,-0.766860561681286,-0.101608812744409,0.24390243902439,-0.101608812744409,-0.768641889427942,-0.101844838179136,-0.101844838179136,"1971-04-20","2005-10-01",34,16
"835",835,351,"Juwan Howard","F",1610612743,2002,5.54596688667741,0.0684687269960174,81,5.61443561367343,0.866822505645282,0.776934050370279,0.98780487804878,0.776934050370279,0.868883917606669,0.778781696381096,0.778781696381096,"1973-02-07","2002-10-01",29,81
"836",836,351,"Juwan Howard","F",1610612743,2003,7.92548838365695,0.102928420566973,77,8.44013048649182,1.54774141333391,1.71114320783188,0.939024390243902,1.71114320783188,1.55147541493279,1.71527142422443,1.71527142422443,"1973-02-07","2003-10-01",30,73
"837",837,351,"Juwan Howard","F",1610612753,2004,5.96443575090069,0.0736350092703789,81,6.03807076017107,0.953059458601164,0.939079166774051,0.98780487804878,0.939079166774051,0.955304595890379,0.941291370467979,0.941291370467979,"1973-02-07","2004-10-01",31,81
"838",838,351,"Juwan Howard","F",1610612745,2005,3.05518341652998,0.0500849740414751,61,4.10696787140096,0.0718267392475893,0.22980504496241,0.74390243902439,0.22980504496241,0.0719935843951518,0.230338855309907,0.230338855309907,"1973-02-07","2005-10-01",32,49
"839",839,351,"Juwan Howard","F",1610612745,2006,4.97913102795034,0.0622391378493792,80,5.10360930364909,0.6354306765251,0.584842258678371,0.975609756097561,0.584842258678371,0.636913597273523,0.58620711994804,0.58620711994804,"1973-02-07","2006-10-01",33,79
"840",840,351,"Juwan Howard","F",1610612745,2007,4.3940392480076,0.0505061982529609,87,4.1415082567428,0.523130729845617,0.289485103284977,1.0609756097561,0.289485103284977,0.524365987125859,0.290168658199558,0.290168658199558,"1973-02-07","2007-10-01",34,91
"841",841,351,"Juwan Howard","F",1610612742,2008,0.180185961399115,0.00346511464229068,52,0.284139400667835,-0.909445304350142,-1.09450249597195,0.634146341463415,-1.09450249597195,-0.911587699084145,-1.09708083286863,-1.09708083286863,"1973-02-07","2008-10-01",35,40
"842",842,351,"Juwan Howard","F",1610612743,2009,0.0266749809464422,0.00889166031548073,3,0.72911614586942,-1.00260823091336,-0.97244684268245,0.0365853658536585,-0.97244684268245,-1.00493717303139,-0.974705723409372,-0.974705723409372,"1973-02-07","2009-10-01",36,3
"843",843,351,"Juwan Howard","F",1610612757,2010,2.19680237657865,0.0278076250199829,79,2.2802252516386,-0.279433832247941,-0.436393331235883,0.963414634146341,-0.436393331235883,-0.280089012120961,-0.437416529196724,-0.437416529196724,"1973-02-07","2010-10-01",37,77
"844",844,351,"Juwan Howard","F",1610612748,2011,0.801805886914947,0.0117912630428669,68,0.966883569515084,-0.693039027454724,-0.830362899327656,0.829268292682927,-0.830362899327656,-0.694623118726992,-0.832260874145137,-0.832260874145137,"1973-02-07","2011-10-01",38,59
"845",845,351,"Juwan Howard","F",1610612748,2012,0.135966159112925,0.00377683775313681,36,0.309700695757218,-0.886550715972652,-1.09862147386905,0.439024390243902,-1.09862147386904,-0.888480099573418,-1.10101238306007,-1.10101238306007,"1973-02-07","2012-10-01",39,27
"846",846,351,"Juwan Howard","F",1610612748,2013,0.0782427426934629,0.0111775346704947,7,0.916557842980565,-0.94008876456535,-0.870156494497021,0.0853658536585366,-0.870156494497021,-0.942166311330247,-0.87207949462024,-0.87207949462024,"1973-02-07","2013-10-01",40,6
"847",847,353,"Troy Hudson","G",1610612753,2002,3.85614246978142,0.0453663819974285,85,3.72004332378913,0.271700052082744,0.0668330931250752,1.03658536585366,0.0668330931250752,0.272346188671983,0.0669920305507734,0.0669920305507734,"1976-03-13","2002-10-01",26,87
"848",848,353,"Troy Hudson","G",1610612750,2003,5.97350542854306,0.0702765344534477,85,5.76267582518271,0.924472919241547,0.792367470733213,1.03658536585366,0.792367470733213,0.926703255219398,0.794279095877522,0.794279095877522,"1976-03-13","2003-10-01",27,87
"849",849,353,"Troy Hudson","G",1610612750,2004,0.826272882722816,0.0284921683697523,29,2.33635780631969,-0.780446255738474,-0.384568671469188,0.353658536585366,-0.384568671469188,-0.782284765366781,-0.385474605990678,-0.385474605990678,"1976-03-13","2004-10-01",28,21
"850",850,353,"Troy Hudson","G",1610612750,2005,2.83192456005392,0.0358471463297965,79,2.93946599904331,-0.107676335640546,-0.221389156692032,0.963414634146341,-0.221389156692032,-0.107926455224104,-0.221903417911516,-0.221903417911516,"1976-03-13","2005-10-01",29,77
"851",851,353,"Troy Hudson","G",1610612750,2006,1.36201264048169,0.0378336844578247,36,3.10236212554162,-0.548949778596159,-0.155861250335582,0.439024390243902,-0.155861250335582,-0.550230876671207,-0.156224987703853,-0.156224987703853,"1976-03-13","2006-10-01",30,26
"852",852,353,"Troy Hudson","G",1610612750,2007,0.924662987386711,0.02802009052687,33,2.29764742320334,-0.756643466446635,-0.456137374579687,0.402439024390244,-0.456137374579687,-0.758430112302349,-0.457214441898799,-0.457214441898799,"1976-03-13","2007-10-01",31,24
"853",853,353,"Troy Hudson","G",1610612744,2008,0.105187517242631,0.0131484396553289,8,1.07817205173697,-1.02603263636906,-0.977786472332466,0.0975609756097561,-0.977786472332466,-1.02844967773104,-0.980089859440282,-0.980089859440282,"1976-03-13","2008-10-01",32,7
"854",854,356,"Larry Hughes","G",1610612744,2002,4.46544080084246,0.0611704219293488,73,5.0159745982066,0.482927403010216,0.533262001850878,0.890243902439024,0.533262001850878,0.484075864567875,0.534530165358412,0.534530165358412,"1979-01-23","2002-10-01",23,67
"855",855,356,"Larry Hughes","G",1610612764,2003,4.80374156076335,0.0716976352352739,67,5.87920608929246,0.539268956870218,0.833644626440601,0.817073170731707,0.833644626440601,0.540569969513436,0.835655834734964,0.835655834734965,"1979-01-23","2003-10-01",24,58
"856",856,356,"Larry Hughes","G",1610612764,2004,5.04515668575214,0.0827074866516745,61,6.78201390543731,0.674783969245552,1.21503161280108,0.74390243902439,1.21503161280108,0.67637356854898,1.21789388205076,1.21789388205076,"1979-01-23","2004-10-01",25,50
"857",857,356,"Larry Hughes","G",1610612764,2005,8.25711447562827,0.11629738698068,71,9.53638573241574,1.65126870079167,2.13378611079376,0.865853658536585,2.13378611079376,1.65510440561323,2.13874264734619,2.13874264734618,"1979-01-23","2005-10-01",26,63
