"","player_id","season","fantasy_points_season","games_played","position","goals","assists","points","penalty_minutes","shots_on_goal","blocks","giveaways","takeaways","powerplay_goals","shorthanded_goals","shots","shots_blocked","faceoffs_won","faceoffs_lost","fpts.game","fpts.season","pct.season.played","goals_per_game","assists_per_game","points_per_game","shots_per_game","shots_on_goal_per_game","pp_goals_per_game","sh_goals_per_game","blocks_per_game","takeaways_per_game","giveaways_per_game","pim_per_game","shots_blocked_per_game","faceoffs_taken","faceoff_win_pct","position_value","minutes_played","shots_against","goals_against","saves","save_percent","shutout","fantasy_points","minutes_per_game","saves_per_game","shots_against_per_game","goals_against_avg","estimated_wins","win_pct","quality_start_threshold","is_quality_start","league_avg_save_pct","expected_goals_against","gsaa","birth_year","player_name","age"
"152",431624,2020,45,25,"Forward",3,6,9,28,28,11,11,9,0,0,40,11,123,166,1.8,54,0.833333333333333,0.12,0.24,0.36,1.6,1.12,0,0,0.44,0.36,0.44,1.12,0.44,289,42.560553633218,1.8680276816609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Becki Bowering",24
"153",431627,2020,34,17,"Defense",2,5,7,35,18,13,10,5,0,0,27,9,0,0,2,60,0.566666666666667,0.117647058823529,0.294117647058824,0.411764705882353,1.58823529411765,1.05882352941176,0,0,0.764705882352941,0.294117647058824,0.588235294117647,2.05882352941176,0.529411764705882,0,NA,4.27058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Megan Delay",23
"154",431627,2021,2.5,5,"Defense",0,0,0,4,0,4,1,1,0,0,1,1,0,0,0.5,15,0.166666666666667,0,0,0,0.2,0,0,0,0.8,0.2,0.2,0.8,0.2,0,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Megan Delay",24
"155",431627,2023,0,2,"Defense",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Megan Delay",26
"156",431630,2020,75.5,25,"Forward",5,8,13,4,64,12,5,11,2,0,81,13,200,208,3.02,90.6,0.833333333333333,0.2,0.32,0.52,3.24,2.56,0.08,0,0.48,0.44,0.2,0.16,0.52,408,49.0196078431373,3.93098039215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cassidy MacPherson",23
"157",431630,2021,9,5,"Forward",0,0,0,0,14,3,1,1,0,0,16,2,36,36,1.8,54,0.166666666666667,0,0,0,3.2,2.8,0,0,0.6,0.2,0.2,0,0.4,72,50,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cassidy MacPherson",24
"158",431630,2022,57.5,21,"Forward",1,7,8,26,54,9,5,18,0,0,59,5,215,200,2.73809523809524,82.1428571428571,0.7,0.0476190476190476,0.333333333333333,0.380952380952381,2.80952380952381,2.57142857142857,0,0,0.428571428571429,0.857142857142857,0.238095238095238,1.23809523809524,0.238095238095238,415,51.8072289156626,3.56655192197361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cassidy MacPherson",25
"159",431630,2023,30.5,26,"Forward",0,3,3,12,44,5,0,0,0,0,50,6,184,209,1.17307692307692,35.1923076923077,0.866666666666667,0,0.115384615384615,0.115384615384615,1.92307692307692,1.69230769230769,0,0,0.192307692307692,0,0,0.461538461538462,0.230769230769231,393,46.8193384223919,1.12942845958113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cassidy MacPherson",26
"160",431633,2020,99,25,"Defense",6,15,21,0,52,31,15,16,3,0,77,24,0,2,3.96,118.8,0.833333333333333,0.24,0.6,0.84,3.08,2.08,0.12,0,1.24,0.64,0.6,0,0.96,2,0,8.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Marie-Jo Pelletier",23
"161",431633,2021,12,5,"Defense",0,2,2,0,5,11,3,0,0,0,5,0,0,0,2.4,72,0.166666666666667,0,0.4,0.4,1,1,0,0,2.2,0,0.6,0,0,0,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Marie-Jo Pelletier",24
"162",431633,2022,36.5,21,"Defense",0,5,5,2,31,15,15,7,0,0,41,10,0,0,1.73809523809524,52.1428571428571,0.7,0,0.238095238095238,0.238095238095238,1.95238095238095,1.47619047619048,0,0,0.714285714285714,0.333333333333333,0.714285714285714,0.0952380952380952,0.476190476190476,0,NA,3.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Marie-Jo Pelletier",25
"163",431634,2020,8,10,"Forward",0,1,1,4,7,2,1,3,0,0,8,1,10,13,0.8,24,0.333333333333333,0,0.1,0.1,0.8,0.7,0,0,0.2,0.3,0.1,0.4,0.1,23,43.4782608695652,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Emma Ruggiero",23
"164",431635,2020,29,25,"Forward",1,1,2,14,24,20,5,4,0,0,34,7,10,11,1.16,34.8,0.833333333333333,0.04,0.04,0.08,1.36,0.96,0,0,0.8,0.16,0.2,0.56,0.28,21,47.6190476190476,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Kandice Sheriff",23
"165",431638,2020,33.5,20,"Forward",2,1,3,27,30,2,11,18,1,0,56,13,38,45,1.675,50.25,0.666666666666667,0.1,0.05,0.15,2.8,1.5,0.05,0,0.1,0.9,0.55,1.35,0.65,83,45.7831325301205,2.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Kendra Broad",29
"166",431640,2020,15.5,15,"Defense",0,2,2,6,6,13,2,4,0,0,11,3,0,0,1.03333333333333,31,0.5,0,0.133333333333333,0.133333333333333,0.733333333333333,0.4,0,0,0.866666666666667,0.266666666666667,0.133333333333333,0.4,0.2,0,NA,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Erin Hall",26
"167",431645,2020,35,23,"Forward",3,1,4,8,33,3,16,12,0,0,45,7,81,120,1.52173913043478,45.6521739130435,0.766666666666667,0.130434782608696,0.0434782608695652,0.173913043478261,1.95652173913043,1.43478260869565,0,0,0.130434782608696,0.521739130434783,0.695652173913043,0.347826086956522,0.304347826086957,201,40.2985074626866,1.25405580791694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Jane Morrisette",25
"168",431646,2020,90,26,"Forward",9,3,12,14,72,26,11,14,2,0,88,11,295,227,3.46153846153846,103.846153846154,0.866666666666667,0.346153846153846,0.115384615384615,0.461538461538462,3.38461538461538,2.76923076923077,0.0769230769230769,0,1,0.538461538461538,0.423076923076923,0.538461538461538,0.423076923076923,522,56.5134099616858,4.76797819039198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Emma Vlasic",24
"169",431646,2021,15.5,4,"Forward",1,3,4,2,10,1,6,1,1,0,11,1,47,36,3.875,116.25,0.133333333333333,0.25,0.75,1,2.75,2.5,0.25,0,0.25,0.25,1.5,0.5,0.25,83,56.6265060240964,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Emma Vlasic",25
"170",431646,2022,69.5,22,"Forward",4,9,13,4,51,11,8,16,0,1,58,7,205,171,3.15909090909091,94.7727272727273,0.733333333333333,0.181818181818182,0.409090909090909,0.590909090909091,2.63636363636364,2.31818181818182,0,0.0454545454545455,0.5,0.727272727272727,0.363636363636364,0.181818181818182,0.318181818181818,376,54.5212765957447,4.45333655705996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Emma Vlasic",26
"171",431646,2023,24,26,"Forward",3,0,3,4,25,4,0,1,0,0,26,1,79,60,0.923076923076923,27.6923076923077,0.866666666666667,0.115384615384615,0,0.115384615384615,1,0.961538461538462,0,0,0.153846153846154,0.0384615384615385,0,0.153846153846154,0.0384615384615385,139,56.8345323741007,1.51480354178196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Emma Vlasic",27
"172",431647,2020,24,22,"Defense",1,2,3,2,20,9,17,5,0,0,29,8,23,33,1.09090909090909,32.7272727272727,0.733333333333333,0.0454545454545455,0.0909090909090909,0.136363636363636,1.31818181818182,0.909090909090909,0,0,0.409090909090909,0.227272727272727,0.772727272727273,0.0909090909090909,0.363636363636364,56,41.0714285714286,1.96363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Nicole Arnold",25
"173",431648,2020,41.5,22,"Forward",5,0,5,10,35,10,8,8,0,0,41,6,59,58,1.88636363636364,56.5909090909091,0.733333333333333,0.227272727272727,0,0.227272727272727,1.86363636363636,1.59090909090909,0,0,0.454545454545455,0.363636363636364,0.363636363636364,0.454545454545455,0.272727272727273,117,50.4273504273504,2.36227661227661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Brooke Avery",25
"174",431648,2021,3,3,"Forward",0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,30,0.1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,2,50,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Brooke Avery",26
"175",431648,2022,23,21,"Forward",1,2,3,10,24,4,7,4,0,0,28,4,0,0,1.0952380952381,32.8571428571429,0.7,0.0476190476190476,0.0952380952380952,0.142857142857143,1.33333333333333,1.14285714285714,0,0,0.19047619047619,0.19047619047619,0.333333333333333,0.476190476190476,0.19047619047619,0,NA,1.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Brooke Avery",27
"176",431649,2020,47,24,"Forward",3,3,6,22,37,13,20,12,1,1,41,4,3,17,1.95833333333333,58.75,0.8,0.125,0.125,0.25,1.70833333333333,1.54166666666667,0.0416666666666667,0.0416666666666667,0.541666666666667,0.5,0.833333333333333,0.916666666666667,0.166666666666667,20,15,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Brooke Baker",23
"177",431650,2020,138,25,"Forward",13,11,24,22,116,9,27,25,3,1,150,27,312,273,5.52,165.6,0.833333333333333,0.52,0.44,0.96,6,4.64,0.12,0.04,0.36,1,1.08,0.88,1.08,585,53.3333333333333,7.40666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Kendall Cornine",24
"178",431650,2021,6.5,3,"Forward",0,1,1,2,6,2,0,1,0,0,8,2,17,10,2.16666666666667,65,0.1,0,0.333333333333333,0.333333333333333,2.66666666666667,2,0,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,27,62.962962962963,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Kendall Cornine",25
"179",431650,2022,100,21,"Forward",10,6,16,24,87,6,28,20,3,0,101,14,259,257,4.76190476190476,142.857142857143,0.7,0.476190476190476,0.285714285714286,0.761904761904762,4.80952380952381,4.14285714285714,0.142857142857143,0,0.285714285714286,0.952380952380952,1.33333333333333,1.14285714285714,0.666666666666667,516,50.1937984496124,6.03349944629014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Kendall Cornine",26
"180",431650,2023,48.5,26,"Forward",4,3,7,20,55,2,5,4,0,0,58,3,119,121,1.86538461538462,55.9615384615385,0.866666666666667,0.153846153846154,0.115384615384615,0.269230769230769,2.23076923076923,2.11538461538462,0,0,0.0769230769230769,0.153846153846154,0.192307692307692,0.769230769230769,0.115384615384615,240,49.5833333333333,2.24839743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Kendall Cornine",27
"181",431652,2020,70,25,"Forward",3,8,11,32,63,8,11,18,1,0,81,16,255,242,2.8,84,0.833333333333333,0.12,0.32,0.44,3.24,2.52,0.04,0,0.32,0.72,0.44,1.28,0.64,497,51.307847082495,3.62539235412475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cailey Hutchison",23
"182",431652,2021,4.5,3,"Forward",1,0,1,2,2,1,0,0,0,0,3,1,15,13,1.5,45,0.1,0.333333333333333,0,0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,28,53.5714285714286,2.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cailey Hutchison",24
"183",431652,2022,44.5,21,"Forward",1,6,7,12,41,5,18,13,0,0,48,7,88,85,2.11904761904762,63.5714285714286,0.7,0.0476190476190476,0.285714285714286,0.333333333333333,2.28571428571429,1.95238095238095,0,0,0.238095238095238,0.619047619047619,0.857142857142857,0.571428571428571,0.333333333333333,173,50.8670520231214,2.42430498210845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Cailey Hutchison",25
"184",431653,2020,5.5,10,"Forward",0,0,0,2,7,2,4,2,0,0,7,0,0,2,0.55,16.5,0.333333333333333,0,0,0,0.7,0.7,0,0,0.2,0.2,0.4,0.2,0,2,0,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Bulbul Kartanbay",27
"185",431654,2017,2,7,"Defense",0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.285714285714286,8.57142857142857,0.233333333333333,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.285714285714286,0,0,NA,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",25
"186",431654,2018,7,12,"Defense",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0.583333333333333,17.5,0.4,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",26
"187",431654,2019,3.5,12,"Defense",1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.291666666666667,8.75,0.4,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0.5,0,0,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",27
"188",431654,2020,67.5,25,"Defense",4,7,11,34,50,19,9,14,0,0,85,31,0,0,2.7,81,0.833333333333333,0.16,0.28,0.44,3.4,2,0,0,0.76,0.56,0.36,1.36,1.24,0,NA,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",28
"189",431654,2021,3.5,3,"Defense",0,0,0,14,3,4,3,0,0,0,14,11,0,0,1.16666666666667,35,0.1,0,0,0,4.66666666666667,1,0,0,1.33333333333333,0,1,4.66666666666667,3.66666666666667,0,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",29
"190",431654,2022,29,15,"Defense",0,4,4,16,20,11,8,11,0,0,25,5,1,0,1.93333333333333,58,0.5,0,0.266666666666667,0.266666666666667,1.66666666666667,1.33333333333333,0,0,0.733333333333333,0.733333333333333,0.533333333333333,1.06666666666667,0.333333333333333,1,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Rebecca Morse",30
"191",431656,2020,68,25,"Forward",1,12,13,13,63,6,20,13,0,0,92,23,5,6,2.72,81.6,0.833333333333333,0.04,0.48,0.52,3.68,2.52,0,0,0.24,0.52,0.8,0.52,0.92,11,45.4545454545455,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Mallory Rushton",23
"192",431656,2021,6.5,3,"Forward",1,0,1,0,6,1,3,0,0,0,7,1,0,0,2.16666666666667,65,0.1,0.333333333333333,0,0.333333333333333,2.33333333333333,2,0,0,0.333333333333333,0,1,0,0.333333333333333,0,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Mallory Rushton",24
"193",431656,2022,24.5,21,"Forward",2,2,4,6,18,2,7,9,0,0,25,7,0,0,1.16666666666667,35,0.7,0.0952380952380952,0.0952380952380952,0.19047619047619,1.19047619047619,0.857142857142857,0,0,0.0952380952380952,0.428571428571429,0.333333333333333,0.285714285714286,0.333333333333333,0,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,"Mallory Rushton",25
"194",431658,2019,0,7,"Defense",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Lexi Slattery",25
"195",431659,2020,65.5,23,"Forward",4,6,10,12,51,14,9,17,1,0,76,17,55,49,2.84782608695652,85.4347826086957,0.766666666666667,0.173913043478261,0.260869565217391,0.434782608695652,3.30434782608696,2.21739130434783,0.0434782608695652,0,0.608695652173913,0.739130434782609,0.391304347826087,0.521739130434783,0.739130434782609,104,52.8846153846154,3.83988294314381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Stephanie Anderson",28
"196",431659,2021,14.5,6,"Forward",0,2,2,0,15,4,3,2,0,0,20,5,60,79,2.41666666666667,72.5,0.2,0,0.333333333333333,0.333333333333333,3.33333333333333,2.5,0,0,0.666666666666667,0.333333333333333,0.5,0,0.833333333333333,139,43.1654676258993,2.32494004796163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Stephanie Anderson",29
"197",431659,2022,17.5,17,"Forward",0,2,2,24,19,2,7,6,0,0,26,7,86,116,1.02941176470588,30.8823529411765,0.566666666666667,0,0.117647058823529,0.117647058823529,1.52941176470588,1.11764705882353,0,0,0.117647058823529,0.352941176470588,0.411764705882353,1.41176470588235,0.411764705882353,202,42.5742574257426,0.746359930110658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Stephanie Anderson",30
"198",431659,2023,27.5,27,"Forward",1,2,3,8,31,8,1,2,0,0,35,4,16,25,1.01851851851852,30.5555555555556,0.9,0.037037037037037,0.0740740740740741,0.111111111111111,1.2962962962963,1.14814814814815,0,0,0.296296296296296,0.0740740740740741,0.037037037037037,0.296296296296296,0.148148148148148,41,39.0243902439024,1.18518518518518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Stephanie Anderson",31
"199",431662,2018,20.5,13,"Defense",3,5,8,2,3,0,0,0,0,0,3,0,0,0,1.57692307692308,47.3076923076923,0.433333333333333,0.230769230769231,0.384615384615385,0.615384615384615,0.230769230769231,0.230769230769231,0,0,0,0,0,0.153846153846154,0,0,NA,2.14615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",25
"200",431662,2019,39,18,"Defense",6,9,15,18,6,0,0,0,0,0,3,0,0,0,2.16666666666667,65,0.6,0.333333333333333,0.5,0.833333333333333,0.166666666666667,0.333333333333333,0,0,0,0,0,1,0,0,NA,2.88333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",26
"201",431662,2020,104,23,"Defense",6,21,27,10,40,24,24,23,1,0,69,25,1,0,4.52173913043478,135.652173913043,0.766666666666667,0.260869565217391,0.91304347826087,1.17391304347826,3,1.73913043478261,0.0434782608695652,0,1.04347826086957,1,1.04347826086957,0.434782608695652,1.08695652173913,1,100,9.48695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",27
"202",431662,2021,3,2,"Defense",0,0,0,0,3,2,1,1,0,0,3,0,0,0,1.5,45,0.0666666666666667,0,0,0,1.5,1.5,0,0,1,0.5,0.5,0,0,0,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",28
"203",431662,2022,80.5,23,"Defense",2,12,14,4,56,20,30,25,0,0,68,12,0,1,3.5,105,0.766666666666667,0.0869565217391304,0.521739130434783,0.608695652173913,2.95652173913043,2.43478260869565,0,0,0.869565217391304,1.08695652173913,1.30434782608696,0.173913043478261,0.521739130434783,1,0,5.90869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",29
"204",431662,2023,41.5,27,"Defense",0,8,8,10,32,15,0,4,0,0,43,11,1,1,1.53703703703704,46.1111111111111,0.9,0,0.296296296296296,0.296296296296296,1.59259259259259,1.18518518518519,0,0,0.555555555555556,0.148148148148148,0,0.37037037037037,0.407407407407407,2,50,3.51481481481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Amanda Boulier",30
"205",431665,2020,19,12,"Forward",1,3,4,6,9,8,7,3,0,0,12,3,0,1,1.58333333333333,47.5,0.4,0.0833333333333333,0.25,0.333333333333333,1,0.75,0,0,0.666666666666667,0.25,0.583333333333333,0.5,0.25,1,0,1.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Kelsey Cline",25
"206",431667,2019,5.5,8,"Forward",1,1,2,0,1,0,0,0,0,0,1,0,0,0,0.6875,20.625,0.266666666666667,0.125,0.125,0.25,0.125,0.125,0,0,0,0,0,0,0,0,NA,1.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Kalli Funk",26
"207",431667,2020,8.5,12,"Forward",0,1,1,12,10,3,5,0,0,0,16,4,4,0,0.708333333333333,21.25,0.4,0,0.0833333333333333,0.0833333333333333,1.33333333333333,0.833333333333333,0,0,0.25,0,0.416666666666667,1,0.333333333333333,4,100,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Kalli Funk",27
"208",431669,2020,113.5,25,"Forward",10,11,21,16,85,11,13,21,4,2,107,18,12,7,4.54,136.2,0.833333333333333,0.4,0.44,0.84,4.28,3.4,0.16,0.08,0.44,0.84,0.52,0.64,0.72,19,63.1578947368421,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Meghan Lorence",28
"209",431669,2021,23,6,"Forward",0,5,5,2,15,5,4,6,0,0,19,4,1,0,3.83333333333333,115,0.2,0,0.833333333333333,0.833333333333333,3.16666666666667,2.5,0,0,0.833333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,1,100,4.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Meghan Lorence",29
"210",431669,2022,4,8,"Forward",0,0,0,2,4,1,7,3,0,0,4,0,18,31,0.5,15,0.266666666666667,0,0,0,0.5,0.5,0,0,0.125,0.375,0.875,0.25,0,49,36.734693877551,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Meghan Lorence",30
"211",431670,2019,2,4,"Forward",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0.133333333333333,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Lisa Martinson",28
"212",431670,2020,38,19,"Forward",1,7,8,10,27,7,11,8,0,0,48,18,0,1,2,60,0.633333333333333,0.0526315789473684,0.368421052631579,0.421052631578947,2.52631578947368,1.42105263157895,0,0,0.368421052631579,0.421052631578947,0.578947368421053,0.526315789473684,0.947368421052632,1,0,2.39473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Lisa Martinson",29
"213",431670,2021,3.5,2,"Forward",0,1,1,2,1,1,5,1,0,0,2,1,0,0,1.75,52.5,0.0666666666666667,0,0.5,0.5,1,0.5,0,0,0.5,0.5,2.5,1,0.5,0,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Lisa Martinson",30
"214",431670,2022,3,7,"Forward",0,0,0,4,3,0,1,3,0,0,4,1,0,0,0.428571428571429,12.8571428571429,0.233333333333333,0,0,0,0.571428571428571,0.428571428571429,0,0,0,0.428571428571429,0.142857142857143,0.571428571428571,0.142857142857143,0,NA,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Lisa Martinson",31
"215",431673,2019,35,18,"Forward",10,0,10,6,10,0,0,0,0,0,8,0,0,0,1.94444444444444,58.3333333333333,0.6,0.555555555555556,0,0.555555555555556,0.444444444444444,0.555555555555556,0,0,0,0,0,0.333333333333333,0,0,NA,3.05555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Audra Morrison",25
"216",431673,2020,98.5,25,"Forward",9,11,20,2,80,8,12,9,2,0,109,19,25,26,3.94,118.2,0.833333333333333,0.36,0.44,0.8,4.36,3.2,0.08,0,0.32,0.36,0.48,0.08,0.76,51,49.0196078431373,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Audra Morrison",26
