"","season","player_id","player_name","team_id","position_group","player_quality_score","goals_above_replacement_per_96","position_value","age","pct.season.played","minutes_played"
"99","2016","Oa5wVWwBM1","Stephanie Ochs","4JMAk47qKg","Offense",60.6,0.234869358669834,0.456057007125891,25,0.182725694444444,421
"100","2016","Oa5wVYNBM1","Abby Dahlkemper","xW5pwDBMg1","Defense",62.4,0.0836527891156463,0.130612244897959,22,0.95703125,2205
"101","2016","Oa5wVmr9M1","Leah Galton","raMyrr25d2","Offense",78,0.263601444043321,0.606498194945848,21,0.480902777777778,1108
"102","2016","Oa5wVyvDM1","Jennifer Skogerboe","Pk5LeeNqOW","Defense",37,0.0546,0,23,0.0972222222222222,224
"103","2016","Oa5wYddXQ1","Kyah Simon","4wM4Ezg5jB","Offense",35.4,0.105281614996395,0.138428262436914,24,0.601996527777778,1387
"104","2016","OlMl96P45L","Brianne Reed","kRQaWa15KZ","Defense",25.6,0.0264350730688935,0,22,0.207899305555556,479
"105","2016","OlMl96b45L","Elizabeth Eddy","xW5pwDBMg1","Defense",30.2,0.043534049509575,0.0896777206912658,24,0.929253472222222,2141
"106","2016","OlMl9V9D5L","Lynn Biyendolo","xW5pwDBMg1","Offense",82,0.350171206225681,0.933852140077821,22,0.892361111111111,2056
"107","2016","OlMl9rz45L","Whitney Church","aDQ0lzvQEv","Defense",33.8,-0.0267126050420168,0,22,0.413194444444444,952
"108","2016","OlMlr8kPqL","Dagny Brynjarsdóttir","Pk5LeeNqOW","Offense",46.6,0.0798303425774878,0.391517128874388,24,0.532118055555556,1226
"109","2016","OlMlrBARqL","Diana Matheson","aDQ0lzvQEv","Midfield",64.8,0.0923176715176715,0.399168399168399,31,0.417534722222222,962
"110","2016","Pk5L1ADOqO","Amanda Da Costa","KPqjw8PQ6v","Midfield",23.6,0.0798586345381526,0,26,0.32421875,747
"111","2016","Pk5L1JwDqO","Brittany Ratcliffe","4wM4Ezg5jB","Offense",22,0.0428872964169381,0,22,0.266493055555556,614
"112","2016","Pk5Lg1NZMO","Megan Montefusco","aDQ0lzvQEv","Defense",26.6,0.0131210031347962,0.0601880877742947,23,0.692274305555556,1595
"113","2016","Pk5LgPYEMO","Danielle Schulmann","raMyrr25d2","Midfield",44.8,0.22272,0,26,0.0238715277777778,55
"114","2016","Pk5LgdgYMO","Jaelene Daniels","xW5pwDBMg1","Defense",43,0.0548165680473373,0.227218934911243,22,0.733506944444444,1690
"115","2016","Vj58B42DQ8","McCall Zerboni","c(""xW5pwDBMg1"", ""4wM4Ezg5jB"")","Midfield",32,0.0702428571428571,0.0476190476190476,29,0.875,2016
"116","2016","Vj58B4dDQ8","Frances Silva","kRQaWa15KZ","Offense",51.4,0.0841265494912118,0.177613320999075,23,0.469184027777778,1081
"117","2016","Vj58BBkmQ8","Ghoutia Karchouni","4wM4Ezg5jB","Offense",54.2,0.00702857142857143,0,20,0.0486111111111111,112
"118","2016","XVqKWVlWq0","Jamia Fields","XVqKeVKM01","Offense",23.4,-0.0433057268722467,0.140969162995595,22,0.295572916666667,681
"119","2016","XVqKWbOKq0","Amanda Frisbie","kRQaWa15KZ","Defense",21.2,0.0152412371134021,0,23,0.126302083333333,291
"120","2016","XVqKYmW0M0","Adriana Leon","xW5pwDBMg1","Offense",32.6,0.0264696569920844,0,23,0.164496527777778,379
"121","2016","Xj5Y62Dyqb","Kathryn Williamson","Pk5LeeNqOW","Defense",31.6,-0.147215533980583,0.466019417475728,26,0.0894097222222222,206
"122","2016","Xj5Y6jEwqb","Keelin Winters","7vQ7BBzqD1","Midfield",51.6,0.0630218415417559,0.102783725910064,27,0.810763888888889,1868
"123","2016","Xj5Y6mWlqb","Alyssa Mautz","KPqjw8PQ6v","Offense",20,0.0525292748433303,0.0859444941808415,26,0.484809027777778,1117
"124","2016","a35rK2K2qL","Cheyna Matthews","aDQ0lzvQEv","Offense",68.2,0.265428238039673,0.336056009334889,22,0.371961805555556,857
"125","2016","a35rKYzoqL","Cali Farquharson","aDQ0lzvQEv","Offense",24.8,0.00187622149837134,0,22,0.266493055555556,614
"126","2016","a35rKl3oqL","Mallory Weber","Pk5LeeNqOW","Defense",25,0.0252015564202335,0,21,0.334635416666667,771
"127","2016","a35rKneLqL","CoCo Goodson","raMyrr25d2","Defense",22.6,-0.0236307692307692,0,25,0.00564236111111111,13
"128","2016","aDQ0PeEBQE","Ashley Nick","raMyrr25d2","Midfield",26.4,-0.0917142857142857,0,28,0.0486111111111111,112
"129","2016","e7Mz9JKeQr","Carli Lloyd","4JMAk47qKg","Offense",89.2,0.373559595959596,1.29292929292929,33,0.2578125,594
"130","2016","e7Mzl1Z6qr","Kassey Kallman","4wM4Ezg5jB","Defense",52.2,0.0941334708612687,0,23,0.841579861111111,1939
"131","2016","e7MzlGkjqr","Jen Hoy","KPqjw8PQ6v","Offense",32.6,0.0526344827586207,0.264827586206897,25,0.314670138888889,725
"132","2016","e7Mzllbeqr","Samantha Witteman","XVqKeVKM01","Offense",40.6,0.0932547515257193,0,21,0.497829861111111,1147
"133","2016","eV5D022O5K","Manon Melis","7vQ7BBzqD1","Offense",36.8,0.090355996393147,0.692515779981966,29,0.481336805555556,1109
"134","2016","eV5DLEjY5K","Brooke Elby","4wM4Ezg5jB","Defense",31.4,0.0415475409836066,0,22,0.423611111111111,976
"135","2016","eV5DLK7A5K","Kealia Watt","4JMAk47qKg","Offense",78,0.250694930875576,0.774193548387097,24,0.753472222222222,1736
"136","2016","eV5DLY795K","Tiffany McCarty","kRQaWa15KZ","Offense",52.2,0.112643316062176,0.596891191709845,25,0.418836805555556,965
"137","2016","eV5DLYZ95K","Estefanía Banini","aDQ0lzvQEv","Offense",69.8,0.114587412587413,0.503496503496504,25,0.496527777777778,1144
"138","2016","eV5DLgAm5K","Samantha Johnson","KPqjw8PQ6v","Defense",28,0.041999375975039,0,24,0.834635416666667,1923
"139","2016","eVq3axOvMW","Kelley O'Hara","raMyrr25d2","Defense",72,0.152717042380523,0.259693417493237,27,0.481336805555556,1109
"140","2016","eVq3ay46MW","Katie Bowen","kRQaWa15KZ","Defense",50.4,0.101906976744186,0.0930232558139535,21,0.447916666666667,1032
"141","2016","eVq3j0y65W","Kristie Mewis","4wM4Ezg5jB","Offense",50.4,0.124863946711074,0.159866777685262,24,0.521267361111111,1201
"142","2016","gOMn6X8BMw","Emily Sonnett","Pk5LeeNqOW","Defense",42.4,0.033443216080402,0.0603015075376884,22,0.690972222222222,1592
"143","2016","gOMn6Yd6Mw","Rumi Utsugi","7vQ7BBzqD1","Defense",44.8,0.0475973154362416,0.161073825503356,27,0.258680555555556,596
"144","2016","gOMnR6AAMw","Vanessa DiBernardo","KPqjw8PQ6v","Midfield",50.6,0.164852225519288,0.28486646884273,23,0.877604166666667,2022
"145","2016","gOMnRboOMw","Carson Pickett","7vQ7BBzqD1","Defense",40.4,0.0505894736842105,0.105263157894737,22,0.395833333333333,912
"146","2016","gOMnRdyOMw","Allie Long","Pk5LeeNqOW","Midfield",87.2,0.183105527638191,0.482412060301508,28,0.690972222222222,1592
"147","2016","gOMnRnYmMw","Kylie Nadaner","4wM4Ezg5jB","Defense",25.2,0.0212968421052632,0,23,0.164930555555556,380
"148","2016","gjMNRDZYMK","Katherine Reynolds","Pk5LeeNqOW","Defense",32.4,0.0244598653547385,0.0497151734852408,28,0.838107638888889,1931
"149","2016","gjMNRdRDMK","Stephanie McCaffrey","c(""KPqjw8PQ6v"", ""4wM4Ezg5jB"")","Offense",29.4,0.0230656359803233,0.134926212227688,22,0.617621527777778,1423
"150","2016","gjMNRyokMK","Michaela Hahn","xW5pwDBMg1","Midfield",43.4,0.0883173734610123,0.26265389876881,21,0.317274305555556,731
"151","2016","gjMNv6j4MK","Amandine Henry","Pk5LeeNqOW","Midfield",65.6,0.131973496932515,0.117791411042945,26,0.353732638888889,815
"152","2016","gpMOaLbDqz","Cari Roccaro","4JMAk47qKg","Defense",27.4,0.0586495626822157,0,21,0.595486111111111,1372
"153","2016","gpMOayenqz","Katie Schoepfer","4wM4Ezg5jB","Midfield",58.4,0.148125118483412,0.151658767772512,27,0.274739583333333,633
"154","2016","gpMOzBW7Qz","Molly Menchel","kRQaWa15KZ","Defense",49,0.0647408866995074,0,24,0.0881076388888889,203
"155","2016","jYQJ1ajVqG","Tobin Heath","Pk5LeeNqOW","Offense",66.8,0.23876511627907,0.767441860465116,27,0.597222222222222,1376
"156","2016","jYQJzkdZQG","Shade Pratt","Pk5LeeNqOW","Offense",31.8,-0.125985185185185,0,22,0.0703125,162
"157","2016","jYQJzkgyQG","Elise Kreighoff","4wM4Ezg5jB","Offense",26.4,0.0325142857142857,0.571428571428571,22,0.0729166666666667,168
"158","2016","kRQa264bMK","Sofia Huerta","KPqjw8PQ6v","Offense",46.6,0.11351842503786,0.436143361938415,23,0.859809027777778,1981
"159","2016","kRQa2Z3kMK","Leah Lynn Gabriela Fortune","XVqKeVKM01","Defense",51.8,-0.0144,1.6551724137931,25,0.0251736111111111,58
"160","2016","kRQabk1gMK","Alanna Kennedy","xW5pwDBMg1","Defense",15.6,0.00381425959780622,0,21,0.712239583333333,1641
"161","2016","kRQabok8MK","Ali Krieger","aDQ0lzvQEv","Defense",79.4,0.134932347504621,0.177449168207024,31,0.704427083333333,1623
"162","2016","ljqE2OzVQx","Christina Burkenroad","XVqKeVKM01","Offense",25,-0.0386666666666667,0,22,0.125,288
"163","2016","ljqEjLeoQx","Heather O'Reilly","kRQaWa15KZ","Offense",42.8,0.135631530139104,0.222565687789799,31,0.561631944444444,1294
"164","2016","odMX8EJoMY","Christine Sinclair","Pk5LeeNqOW","Offense",72.2,0.167366037735849,0.857994041708044,32,0.437065972222222,1007
"165","2016","odMXR1wrqY","Taylor Lytle","raMyrr25d2","Offense",42.8,0.0308238805970149,0.17910447761194,26,0.697916666666667,1608
"166","2016","odMXRA4aqY","Rocky Rodríguez","raMyrr25d2","Midfield",47.6,0.0710718570516911,0.12252712188896,22,0.680121527777778,1567
"167","2016","odMXRX2eqY","Tiffany Weimer","kRQaWa15KZ","Offense",46.4,0.0519529411764706,0,32,0.0147569444444444,34
"168","2016","odMXRX7WqY","Eunice Beckmann","4wM4Ezg5jB","Offense",23,0.0614372294372294,0.138528138528139,24,0.30078125,693
"169","2016","odMXRZOaqY","Christine Nairn","aDQ0lzvQEv","Midfield",56,0.089795004995005,0.335664335664336,25,0.868923611111111,2002
"170","2016","p6qbOPx8Q0","Beverly Yanez","7vQ7BBzqD1","Offense",41.8,0.110523499142367,0.329331046312178,27,0.759114583333333,1749
"171","2016","p6qbOv36Q0","Courtney Raetzman","KPqjw8PQ6v","Offense",31.4,0.0317647058823529,0,21,0.0295138888888889,68
"172","2016","p6qbOvZXQ0","Sarah Hagen","XVqKeVKM01","Offense",65.8,0.277391035548686,0.593508500772797,26,0.280815972222222,647
"173","2016","p6qbegX350","Abby Erceg","xW5pwDBMg1","Midfield",40.8,0.0583521218715996,0.156692056583243,26,0.797743055555556,1838
"174","2016","raMyA2pJMd","Andressinha","4JMAk47qKg","Midfield",60.6,0.150374455732946,0.13933236574746,20,0.598090277777778,1378
"175","2016","raMyADblMd","Caroline Kastor","kRQaWa15KZ","Offense",60.2,0.108817728531856,0.53185595567867,24,0.156684027777778,361
"176","2016","raMyADzlMd","Estelle Johnson","aDQ0lzvQEv","Defense",25.4,0.0161414364640884,0,27,0.471354166666667,1086
"177","2016","raMyAZpRMd","Sam Mewis","xW5pwDBMg1","Midfield",76.8,0.25225873605948,0.594795539033457,23,0.700520833333333,1614
"178","2016","vzqo77B7qa","Shawna Gordon","raMyrr25d2","Midfield",30.2,0.05248,0,26,0.21484375,495
"179","2016","vzqo79YBqa","Chioma Ubogagu","4JMAk47qKg","Offense",42.2,0.0595911935110081,0.222479721900348,23,0.374565972222222,863
"180","2016","vzqo7eL7qa","Mônica","XVqKeVKM01","Defense",26.6,0.0506432,0,28,0.651041666666667,1500
"181","2016","vzqo7mKvqa","Kristen Edmonds","XVqKeVKM01","Midfield",52,0.0898393495934959,0.416260162601626,28,0.80078125,1845
"182","2016","vzqo7obNqa","Erica Skroski","raMyrr25d2","Defense",52.6,0.0675150769230769,0.0492307692307692,22,0.846354166666667,1950
"183","2016","vzqo7r17qa","Sarah Woldmoe","raMyrr25d2","Midfield",42.4,0.0644444444444444,0.222222222222222,23,0.75,1728
"184","2016","wvq9gBJ7MW","Jessica McDonald","xW5pwDBMg1","Offense",78.6,0.286615835777126,0.891495601173021,27,0.888020833333333,2046
"185","2016","wvq9gKE7MW","Merritt Mathias","7vQ7BBzqD1","Offense",20,0.00160965794768612,0.0643863179074447,25,0.647135416666667,1491
"186","2016","wvq9gN17MW","Katie Stengel","aDQ0lzvQEv","Offense",45,0.0467706214689265,0.451977401129943,23,0.4609375,1062
"187","2016","wvq9gZYNMW","Erin Simon","raMyrr25d2","Defense",32.4,0.0138166666666667,0.111111111111111,21,0.75,1728
"188","2016","wvq9gZdNMW","Caity Heap","4JMAk47qKg","Midfield",37,0.176041558441558,0,21,0.0668402777777778,154
"189","2016","wvq9p8815W","Christen Press","KPqjw8PQ6v","Offense",57.6,0.245916734693878,0.587755102040816,27,0.638020833333333,1470
"190","2016","xW5prReRQg","McKenzie Berryhill","Pk5LeeNqOW","Defense",67.2,0.068976,0,22,0.0868055555555556,200
"191","2016","xW5prYLGQg","Lauren Barnes","7vQ7BBzqD1","Defense",73.2,0.0981254984260231,0.151101783840504,26,0.827256944444444,1906
"192","2016","zeQZ71BxMK","Kendall Fletcher","7vQ7BBzqD1","Defense",67.8,0.0998746680828465,0.0509824747742963,31,0.817274305555556,1883
