"","TeamID","SEASON","LeagueID","PLAYER","NICKNAME","PLAYER_SLUG","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID","HOW_ACQUIRED"
"1","1611661323","2003","10","Asjha Jones","Asjha","asjha-jones",NA,"F","6-2","198","AUG 01, 1980","23","2","Connecticut","100723",NA
"2","1611661323","2003","10","Wendy Palmer","Wendy","wendy-palmer","3","F","6-2","165","AUG 12, 1974","29","7","Virginia '96","100046",NA
"3","1611661323","2003","10","Anastasia Kostaki","Anastasia","anastasia-kostaki","10","G-F","5-7","137","MAR 26, 1978","26","R","Greece","100786",NA
"4","1611661323","2003","10","Taj McWilliams-Franklin","Taj","taj-mcwilliams-franklin","11","F-C","6-2","184","OCT 20, 1970","33","5","St. Edward's","100412",NA
"5","1611661323","2003","10","Brooke Wyckoff","Brooke","brooke-wyckoff","21","F","6-1","183","MAR 30, 1980","24","3","Florida State","100667",NA
"6","1611661323","2003","10","Debbie Black","Debbie","debbie-black","24","G","5-3","124","JUL 29, 1966","37","5","St. Joseph''s ''88","100359",NA
"7","1611661323","2003","10","Adrienne Johnson","Adrienne","adrienne-johnson","31","G","5-10","154","FEB 05, 1974","30","6","Ohio State","100100",NA
"8","1611661323","2003","10","Katie Douglas","Katie","katie-douglas","32","G-F","6-0","165","MAY 07, 1979","25","3","Purdue","100666",NA
"9","1611661323","2003","10","Nykesha Sales","Nykesha","nykesha-sales","42","F-G","6-0","184","MAY 10, 1976","28","5","Connecticut","100415",NA
"10","1611661323","2003","10","Rebecca Lobo","Rebecca","rebecca-lobo","50","C","6-4","185","OCT 06, 1973","30","5","Connecticut","100002",NA
"11","1611661321","2003","10","Isabel Sanchez","Isabel","isabel-sanchez",NA,"G","5-10","152","NOV 28, 1976","27","R","Spain","100913",NA
"12","1611661321","2003","10","Ruth Riley","Ruth","ruth-riley","00","C","6-5","195","AUG 28, 1979","24","3","Notre Dame","100656",NA
"13","1611661321","2003","10","Elaine Powell","Elaine","elaine-powell","5","G","5-9","147","AUG 09, 1975","28","5","Louisiana State","100414",NA
"14","1611661321","2003","10","Stacey Thomas","Stacey","stacey-thomas","9","F","5-10","154","AUG 29, 1978","25","4","Michigan '00","100532",NA
"15","1611661321","2003","10","Ayana Walker","Ayana","ayana-walker","12","F","6-3","143","SEP 10, 1979","24","2","Louisiana Tech '02","100740",NA
"16","1611661321","2003","10","Deanna Nolan","Deanna","deanna-nolan","14","G-F","6-0","160","AUG 25, 1979","24","3","Georgia","100639",NA
"17","1611661321","2003","10","Jennifer Rizzotti","Jennifer","jennifer-rizzotti","21","G","5-6","146","MAY 15, 1974","30","5","Connecticut","100338",NA
"18","1611661321","2003","10","Merlakia Jones","Merlakia","merlakia-jones","25","G","5-10","147","JUN 21, 1973","31","7","Florida '95","100092",NA
"19","1611661321","2003","10","Sheila Lambert","Sheila","sheila-lambert","31","G","5-7","125","JUL 21, 1980","23","2","Baylor","100726",NA
"20","1611661321","2003","10","Swin Cash","Swin","swin-cash","32","F","6-2","162","SEP 22, 1979","24","2","Connecticut","100721",NA
"21","1611661321","2003","10","Cheryl Ford","Cheryl","cheryl-ford","35","F","6-3","215","JUN 06, 1981","23","1","Louisiana Tech","100843",NA
"22","1611661321","2003","10","Barbara Farris","Barbara","barbara-farris","54","F-C","6-3","195","SEP 10, 1976","27","4","Tulane","100494",NA
"23","1611661321","2003","10","Petra Ujhelyi","Petra","petra-ujhelyi","55","C","6-4","200","DEC 17, 1980","23","1","South Carolina '03","100856",NA
"24","1611661325","2003","10","Leigh Aziz","Leigh","leigh-aziz","2","F","6-3","177","FEB 28, 1979","25","1","Syracuse","100847",NA
"25","1611661325","2003","10","Deanna Jackson","Deanna","deanna-jackson","5","F","6-2","159","DEC 15, 1979","24","2","Alabama-Birmingham '02","100727",NA
"26","1611661325","2003","10","Kelly Miller","Kelly","kelly-miller","8","G","5-10","140","SEP 06, 1978","25","3","Georgia","100627",NA
"27","1611661325","2003","10","Kelly Schumacher","Kelly","kelly-schumacher","11","C","6-4","189","OCT 14, 1977","26","3","Connecticut","100648",NA
"28","1611661325","2003","10","Natalie Williams","Natalie","natalie-williams","12","F","6-2","210","NOV 30, 1970","33","5","UCLA '94","100366",NA
"29","1611661325","2003","10","Coretta Brown","Coretta","coretta-brown","14","G","5-9","150","OCT 21, 1980","23","1","North Carolina '03","100848",NA
"30","1611661325","2003","10","Nikki McCray","Nikki","nikki-mccray","15","G","5-11","158","DEC 17, 1971","32","4","Tennessee '95","100198",NA
"31","1611661325","2003","10","Penny McCray, Nikki (","Penny","penny-mccray,-nikki-(","15","G","5-11","158",NA,NA,"4","Tennessee","100069",NA
"32","1611661325","2003","10","Jaynetta Saunders","Jaynetta","jaynetta-saunders","21","F","5-11","145","AUG 21, 1979","24","2","Texas A&M","100635",NA
"33","1611661325","2003","10","Tamika Catchings","Tamika","tamika-catchings","24","F","6-1","167","JUL 21, 1979","24","2","Tennessee","100646",NA
"34","1611661325","2003","10","Kate Starbird","Kate","kate-starbird","30","F-G","6-1","153","JUL 30, 1975","28","4","Stanford","100422",NA
"35","1611661325","2003","10","Bridget Pettis","Bridget","bridget-pettis","32","G","5-9","150","JAN 01, 1971","33","7","Florida ''93","100031",NA
"36","1611661325","2003","10","Niele Ivey","Niele","niele-ivey","33","G","5-7","149","SEP 24, 1977","26","3","Notre Dame '01","100650",NA
"37","1611661325","2003","10","Astou Ndiaye-Diatta","Astou","astou-ndiaye-diatta","44","F-C","6-3","182","NOV 05, 1973","30","5","Southern Nazarene '97","100387",NA
"38","1611661325","2003","10","Kristen Rasmussen","Kristen","kristen-rasmussen","52","F","6-4","172","NOV 01, 1978","25","4","Michigan State","100552",NA
"39","1611661319","2003","10","Sylvia Crawley","Sylvia","sylvia-crawley","00","F","6-5","187","SEP 27, 1972","31","4","North Carolina ''94","100529",NA
"40","1611661319","2003","10","Marie Ferdinand-Harris","Marie","marie-ferdinand-harris","3","G","5-9","145","OCT 13, 1978","25","3","LSU","100685",NA
"41","1611661319","2003","10","Jessie Hicks","Jessie","jessie-hicks","7","C-F","6-4","188","DEC 02, 1971","32","5","Maryland '93","100048",NA
"42","1611661319","2003","10","Jennifer Azzi","Jennifer","jennifer-azzi","8","G","5-8","143","AUG 31, 1968","35","4","Stanford","100382",NA
"43","1611661319","2003","10","Tai Dillard","Tai","tai-dillard","9","G","5-9","146","MAY 06, 1981","23","1","Texas '03","100866",NA
"44","1611661319","2003","10","Agnieszka Bibrzycka","Agnieszka","agnieszka-bibrzycka","10","G-F","6-2",NA,"OCT 21, 1982","21","R","Poland","100912",NA
"45","1611661319","2003","10","Jamie Redd","Jamie","jamie-redd","11","F","6-1","164","NOV 05, 1977","26","3","Washington","100541",NA
"46","1611661319","2003","10","Margo Dydek","Margo","margo-dydek","12","C","7-2","223","APR 28, 1974","30","6","Poland","100239",NA
"47","1611661319","2003","10","Gwen Jackson","Gwen","gwen-jackson","13","F","6-2","184","OCT 23, 1980","23","1","Tennessee '03","100867",NA
"48","1611661319","2003","10","Shannon Johnson","Shannon","shannon-johnson","14","G","5-7","144","AUG 18, 1974","29","5","South Carolina","100410",NA
"49","1611661319","2003","10","Adrienne Goodson","Adrienne","adrienne-goodson","15","F","6-0","163","OCT 19, 1966","37","5","Old Dominion '88","100363",NA
"50","1611661319","2003","10","Vanessa Nygaard","Vanessa","vanessa-nygaard","18","F","6-1","175","MAR 13, 1975","29","5","Stanford","100215",NA
"51","1611661319","2003","10","Kym Hope","Kym","kym-hope","21","F-C","6-2","165","NOV 23, 1977","26","1","Miami","100408",NA
"52","1611661319","2003","10","Semeka Randall","Semeka","semeka-randall","21","G","5-8","168","FEB 07, 1979","25","3","Tennessee ''01","100683",NA
"53","1611661319","2003","10","LaTonya Johnson","LaTonya","latonya-johnson","23","F","6-1","150","AUG 17, 1975","28","6","Memphis '98","100242",NA
"54","1611661319","2003","10","LaToya Thomas","LaToya","latoya-thomas","32","F","6-2","170","JUL 06, 1981","22","1","Mississippi State","100883",NA
"55","1611661320","2003","10","Teresa Weatherspoon","Teresa","teresa-weatherspoon",NA,"G","5-8","161","DEC 08, 1965","38","7","Louisiana Tech","100101",NA
"56","1611661320","2003","10","Raffaella Masciadri","Raffaella","raffaella-masciadri",NA,"F","6-0",NA,"SEP 30, 1980","23","R","Italy","100988",NA
"57","1611661320","2003","10","Laura Macchi","Laura","laura-macchi",NA,"F","6-1",NA,"MAY 24, 1979","25","R","Italy","100987",NA
"58","1611661320","2003","10","Mwadi Mabika","Mwadi","mwadi-mabika","4","F","5-11","165","JUL 27, 1976","27","7","Congo","100012",NA
"59","1611661320","2003","10","Tamara Stocks","Tamara","tamara-stocks","4","F-C","6-2","165","JAN 29, 1979","25","1","Florida","100691",NA
"60","1611661320","2003","10","Tausha Mills","Tausha","tausha-mills","5","C","6-3","232","FEB 29, 1976","28","4","Alabama","100555",NA
"61","1611661320","2003","10","Brandi McCain","Brandi","brandi-mccain","7","G","5-3","135","SEP 21, 1979","24","1","Florida ''02","100744",NA
"62","1611661320","2003","10","DeLisha Milton-Jones","DeLisha","delisha-milton-jones","8","F","6-1","172","SEP 11, 1974","29","5","Florida","100396",NA
"63","1611661320","2003","10","Lisa Leslie","Lisa","lisa-leslie","9","C","6-5","170","JUL 07, 1972","31","7","USC","100003",NA
"64","1611661320","2003","10","Isabelle Fijalkowski","Isabelle","isabelle-fijalkowski","13","C-F","6-5","200","MAY 23, 1972","32","2","Colorado","100089",NA
"65","1611661320","2003","10","Shaquala Williams","Shaquala","shaquala-williams","20","G","5-6","135","APR 14, 1980","24","1","Oregon","100885",NA
"66","1611661320","2003","10","Tamecka Dixon","Tamecka","tamecka-dixon","21","G","5-9","148","DEC 14, 1975","28","7","Kansas","100008",NA
"67","1611661320","2003","10","Jennifer Gillom","Jennifer","jennifer-gillom","22","F-C","6-3","180","JUN 13, 1964","40","7","Mississippi","100030",NA
"68","1611661320","2003","10","Danielle Crockrom","Danielle","danielle-crockrom","34","F","6-1","158","FEB 11, 1981","23","1","Baylor","100730",NA
"69","1611661320","2003","10","Lynn Pride","Lynn","lynn-pride","34","F-G","6-2","180","OCT 16, 1978","25","4","Kansas","100530",NA
"70","1611661320","2003","10","Nikki Teasley","Nikki","nikki-teasley","42","G","6-0","169","MAR 22, 1979","25","2","North Carolina","100724",NA
"71","1611661320","2003","10","Chandra Johnson","Chandra","chandra-johnson","54","C","6-3","185","MAR 19, 1981","23","1","Wisc.-Green Bay","100870",NA
"72","1611661324","2003","10","Amanda Lassiter","Amanda","amanda-lassiter",NA,"F","6-1","143","JUN 09, 1979","25","3","Missouri '01","100642",NA
"73","1611661324","2003","10","Helen Darling","Helen","helen-darling","3","G","5-6","164","AUG 29, 1978","25","3","Penn State","100457",NA
"74","1611661324","2003","10","Teresa Edwards","Teresa","teresa-edwards","4","G","5-11","155","JUL 19, 1964","39","1","Georgia '86","100838",NA
"75","1611661324","2003","10","Kristi Harrower","Kristi","kristi-harrower","8","G","5-4","139","MAR 04, 1975","29","5","Melbourne","100222",NA
"76","1611661324","2003","10","Tamika Raymond","Tamika","tamika-raymond","20","C","6-2","205","APR 12, 1980","24","2","Connecticut","100725",NA
"77","1611661324","2003","10","Georgia Schweitzer","Georgia","georgia-schweitzer","23","G-F","6-0","160","JAN 31, 1979","25","3","Duke","100707",NA
"78","1611661324","2003","10","Svetlana Abrosimova","Svetlana","svetlana-abrosimova","25","F","6-2","169","JUL 09, 1980","23","3","Connecticut","100658",NA
"79","1611661324","2003","10","Katie Smith","Katie","katie-smith","30","G","5-11","175","JUN 04, 1974","30","5","Ohio State","100404",NA
"80","1611661324","2003","10","Michele Van Gorp","Michele","michele-van-gorp","31","C","6-6","187","MAY 10, 1977","27","5","Duke '99","100346",NA
"81","1611661324","2003","10","Shaunzinski Gortman","Shaunzinski","shaunzinski-gortman","32","G","6-1","156","DEC 07, 1979","24","2","South Carolina '02","100728",NA
"82","1611661324","2003","10","Jordan Adams","Jordan","jordan-adams","40","F","6-3","180","MAY 24, 1981","23","1",NA,"100836",NA
"83","1611661313","2003","10","Crystal Robinson","Crystal","crystal-robinson","3","F","5-11","155","JAN 22, 1974","30","5","Abilene Christian","100345",NA
"84","1611661313","2003","10","Erin Thorn","Erin","erin-thorn","5","G","5-10","150","MAY 19, 1981","23","1","Brigham Young","100835",NA
"85","1611661313","2003","10","Ann Wauters","Ann","ann-wauters","12","C","6-4","193","OCT 12, 1980","23","3","","100445",NA
"86","1611661313","2003","10","Lindsey Yamasaki","Lindsey","lindsey-yamasaki","22","G-F","6-1","185","JUN 02, 1980","24","2","Stanford","100749",NA
"87","1611661313","2003","10","DeTrina White","DeTrina","detrina-white","23","F","5-11","183","APR 03, 1980","24","R","Louisiana State","100849",NA
"88","1611661313","2003","10","Tari Phillips","Tari","tari-phillips","24","C-F","6-1","200","MAR 06, 1970","34","5","Central Florida","100413",NA
"89","1611661313","2003","10","Becky Hammon","Becky","becky-hammon","25","G","5-6","136","MAR 11, 1977","27","5","Colorado State","100342",NA
"90","1611661313","2003","10","Elena Baranova","Elena","elena-baranova","28","F","6-5","182","JAN 28, 1972","32","5","Russia","100043",NA
"91","1611661313","2003","10","K.B. Sharp","K.B.","kb-sharp","32","G","5-9","149","APR 18, 1981","23","1","Cincinnati","100834",NA
"92","1611661313","2003","10","Katie Cronin","Katie","katie-cronin","33","G","6-0","155","SEP 08, 1977","26","R","Colorado","100665",NA
"93","1611661313","2003","10","Bethany Donaphin","Bethany","bethany-donaphin","41","F-C","6-2","195","AUG 27, 1980","23","1","Stanford","100862",NA
"94","1611661313","2003","10","Tamika Whitmore","Tamika","tamika-whitmore","44","F","6-2","190","JUN 05, 1977","27","5","Memphis","100347",NA
"95","1611661313","2003","10","Vickie Johnson","Vickie","vickie-johnson","55","G-F","5-9","150","APR 15, 1972","32","7","Louisiana Tech","100103",NA
"96","1611661317","2003","10","Sonja Mallory","Sonja","sonja-mallory","00","C","6-5","210","SEP 02, 1981","22","1","Georgia Tech","100833",NA
"97","1611661317","2003","10","Edniesha Curry","Edniesha","edniesha-curry","1","G","5-4","138","JUL 09, 1979","24","1","Oregon","100760",NA
"98","1611661317","2003","10","Lisa Harrison","Lisa","lisa-harrison","3","F","6-0","164","JAN 02, 1971","33","5","Tennessee '93","100378",NA
"99","1611661317","2003","10","Dalma Ivanyi","Dalma","dalma-ivanyi","6","G","5-10","135","MAR 13, 1976","28","3","Florida International","100364",NA
"100","1611661317","2003","10","Gergana Slavtcheva","Gergana","gergana-slavtcheva","12","G","6-1","163","OCT 20, 1979","24","1","Florida International ''02","100736",NA
"101","1611661317","2003","10","Penny Taylor","Penny","penny-taylor","14","F","6-1","168","MAY 24, 1981","23","3","","100634",NA
"102","1611661317","2003","10","Slobodanka Tuvic","Slobodanka","slobodanka-tuvic","14","C","6-4","194","SEP 19, 1977","26","3","Serbia-Montenegro","100713",NA
"103","1611661317","2003","10","Iziane Castro Marques","Iziane","iziane-castro-marques","18","G","6-0","140","MAR 13, 1982","22","2","Brazil","100796",NA
"104","1611661317","2003","10","Kayte Christensen","Kayte","kayte-christensen","20","F","6-3","171","NOV 16, 1980","23","2","California-Santa Barbara","100759",NA
"105","1611661317","2003","10","Tamara Moore","Tamara","tamara-moore","21","G-F","5-11","167","APR 11, 1980","24","2","Wisconsin '02","100734",NA
"106","1611661317","2003","10","Edwina Brown","Edwina","edwina-brown","24","G-F","5-9","163","JUL 01, 1978","25","4","Texas '00","100492",NA
"107","1611661317","2003","10","Anna DeForge","Anna","anna-deforge","30","G","5-10","160","APR 14, 1976","28","2","Nebraska","100493",NA
"108","1611661317","2003","10","Linda Frohlich","Linda","linda-frohlich","31","F-C","6-2","185","JUN 23, 1979","25","2","Nevada-Las Vegas","100746",NA
"109","1611661317","2003","10","Adrian Williams-Strong","Adrian","adrian-williams-strong","33","C-F","6-4","170","FEB 15, 1977","27","4","USC","100526",NA
"110","1611661317","2003","10","TaKeisha Lewis","TaKeisha","takeisha-lewis","42","F-C","6-2","212","JUL 10, 1979","24","1","Louisiana Tech","100754",NA
"111","1611661317","2003","10","Michaela Pavlickova","Michaela","michaela-pavlickova","45","F","6-3","175","NOV 27, 1977","26","2","Denver","100686",NA
"112","1611661317","2003","10","Plenette Pierson","Plenette","plenette-pierson","54","F-C","6-2","170","AUG 31, 1981","22","1","Texas Tech","100888",NA
"113","1611661328","2003","10","Sheri Sam","Sheri","sheri-sam",NA,"F-G","6-0","160","MAY 05, 1974","30","5",NA,"100416",NA
"114","1611661328","2003","10","Janell Burse","Janell","janell-burse",NA,"C","6-5","199","MAY 19, 1979","25","3","Tulane","100660",NA
"115","1611661328","2003","10","Simone Edwards","Simone","simone-edwards","4","C","6-4","164","NOV 17, 1973","30","4","Iowa '96","100111",NA
"116","1611661328","2003","10","Danielle McCulley","Danielle","danielle-mcculley","5","C-F","6-3","180","JAN 18, 1975","29","4","Western Kentucky","100471",NA
"117","1611661328","2003","10","Sandy Brondello","Sandy","sandy-brondello","6","G","5-7","136","AUG 20, 1968","35","5","Brisbane","100247",NA
"118","1611661328","2003","10","Kamila Vodichkova","Kamila","kamila-vodichkova","7","C-F","6-4","185","DEC 19, 1972","31","4","Czech Republic","100544",NA
"119","1611661328","2003","10","Sue Bird","Sue","sue-bird","10","G","5-9","150","OCT 16, 1980","23","2","Connecticut","100720",NA
"120","1611661328","2003","10","Lauren Jackson","Lauren","lauren-jackson","15","F-C","6-5","187","MAY 11, 1981","23","3","","100682",NA
"121","1611661328","2003","10","Sun Min Jung","Sun","sun-min-jung","17","C","6-1","168","OCT 12, 1974","29","1","Korea","100876",NA
"122","1611661328","2003","10","Betty Lennox","Betty","betty-lennox","22","G","5-8","143","DEC 04, 1976","27","4","Louisiana Tech","100484",NA
"123","1611661328","2003","10","Rita Williams","Rita","rita-williams","23","G","5-6","135","JAN 14, 1976","28","6","Connecticut","100204",NA
"124","1611661328","2003","10","Adia Barnes","Adia","adia-barnes","32","F","5-11","165","FEB 03, 1977","27","6","Arizona","100231",NA
"125","1611661328","2003","10","Alisa Burras","Alisa","alisa-burras","41","C","6-3","218","JUN 23, 1975","29","5","Louisiana Tech ''98","100429",NA
"126","1611661328","2003","10","Alicia Thompson","Alicia","alicia-thompson","43","F","6-1","180","JUN 30, 1976","28","4","Texas Tech '98","100216",NA
"127","1611661328","2003","10","Tully Bevilaqua","Tully","tully-bevilaqua","44","G","5-7","140","JUL 19, 1972","31","5","","100284",NA
"128","1611661328","2003","10","Maren Walseth","Maren","maren-walseth","54","F","6-2","184","OCT 28, 1978","25","2","Penn State","100681",NA
"129","1611661322","2003","10","Tamicha Jackson","Tamicha","tamicha-jackson",NA,"G","5-6","120","APR 22, 1978","26","4","Louisiana Tech '00","100496",NA
"130","1611661322","2003","10","Tamara Bowie","Tamara","tamara-bowie","00","F","6-0","165","JUN 03, 1981","23","R",NA,"100859",NA
"131","1611661322","2003","10","Chamique Holdsclaw","Chamique","chamique-holdsclaw","1","F","6-2","172","SEP 09, 1977","26","5","Tennessee","100356",NA
"132","1611661322","2003","10","Annie Burgess","Annie","annie-burgess","5","G","5-7","141","MAR 10, 1969","35","4",NA,"100401",NA
"133","1611661322","2003","10","Coco Miller","Coco","coco-miller","9","G","5-9","140","SEP 06, 1978","25","3","Georgia","100690",NA
"134","1611661322","2003","10","Murriel Page","Murriel","murriel-page","10","C","6-2","160","SEP 18, 1975","28","6","Florida","100199",NA
"135","1611661322","2003","10","Kiesha Brown","Kiesha","kiesha-brown","14","G","5-10","134","JAN 13, 1979","25","2","Georgia","100651",NA
"136","1611661322","2003","10","Stacey Dales","Stacey","stacey-dales","21","F","6-0","155","SEP 09, 1979","24","2","Oklahoma '02","100722",NA
"137","1611661322","2003","10","Helen Luz","Helen","helen-luz","25","G","5-8","144","NOV 23, 1972","31","3","Brazil","100694",NA
"138","1611661322","2003","10","Aiysha Smith","Aiysha","aiysha-smith","31","F","6-2","173","JUL 18, 1980","23","1","Louisiana State '03","100860",NA
"139","1611661322","2003","10","Nakia Sanford","Nakia","nakia-sanford","43","F-C","6-4","200","MAY 10, 1976","28","1","Kansas","100556",NA
"140","1611661322","2003","10","Chasity Melvin","Chasity","chasity-melvin","44","C-F","6-3","185","MAY 03, 1976","28","5","North Carolina State","100433",NA
"141","1611661322","2003","10","Jocelyn Penn","Jocelyn","jocelyn-penn","45","F","6-0",NA,"SEP 10, 1979","24","1","South Carolina ''03","100852",NA
"142","1611661323","2004","10","Wendy Palmer","Wendy","wendy-palmer","3","F","6-2","165","AUG 12, 1974","30","7","Virginia '96","100046",NA
"143","1611661323","2004","10","Taj McWilliams-Franklin","Taj","taj-mcwilliams-franklin","11","F-C","6-2","184","OCT 20, 1970","34","5","St. Edward's","100412",NA
"144","1611661323","2004","10","Candace Futrell","Candace","candace-futrell","12","G","5-10","154","JUL 10, 1982","22","R","Duquesne","100918",NA
"145","1611661323","2004","10","Lindsay Whalen","Lindsay","lindsay-whalen","13","G","5-8","150","MAY 09, 1982","23","R","Minnesota","100915",NA
"146","1611661323","2004","10","Asjha Jones","Asjha","asjha-jones","15","F","6-2","198","AUG 01, 1980","24","2","Connecticut","100723",NA
"147","1611661323","2004","10","Jessica Brungo","Jessica","jessica-brungo","22","F","6-1","165","APR 16, 1982","23","R","Penn State","100916",NA
"148","1611661323","2004","10","Debbie Black","Debbie","debbie-black","24","G","5-3","124","JUL 29, 1966","38","5","St. Joseph''s ''88","100359",NA
"149","1611661323","2004","10","Katie Douglas","Katie","katie-douglas","32","G-F","6-0","165","MAY 07, 1979","26","3","Purdue","100666",NA
"150","1611661323","2004","10","Jennifer Derevjanik","Jennifer","jennifer-derevjanik","34","G","5-10",NA,"MAR 29, 1982","23","R","George Mason","100975",NA
"151","1611661323","2004","10","Nykesha Sales","Nykesha","nykesha-sales","42","F-G","6-0","184","MAY 10, 1976","29","5","Connecticut","100415",NA
"152","1611661323","2004","10","Le'coe Willingham","Le'coe","lecoe-willingham","43","F","6-0","200","FEB 10, 1981","24","R","Auburn","100973",NA
"153","1611661321","2004","10","Ruth Riley","Ruth","ruth-riley","00","C","6-5","195","AUG 28, 1979","25","3","Notre Dame","100656",NA
"154","1611661321","2004","10","Chandi Jones","Chandi","chandi-jones","2","G-F","5-11","154","MAR 25, 1982","23","R","Houston","100941",NA
"155","1611661321","2004","10","Isabel Sanchez","Isabel","isabel-sanchez","3","G","5-10","152","NOV 28, 1976","28","R","Spain","100913",NA
"156","1611661321","2004","10","Elaine Powell","Elaine","elaine-powell","5","G","5-9","147","AUG 09, 1975","29","5","Louisiana State","100414",NA
"157","1611661321","2004","10","Stacey Thomas","Stacey","stacey-thomas","9","F","5-10","154","AUG 29, 1978","26","4","Michigan '00","100532",NA
"158","1611661321","2004","10","Ayana Walker","Ayana","ayana-walker","12","F","6-3","143","SEP 10, 1979","25","2","Louisiana Tech '02","100740",NA
"159","1611661321","2004","10","Deanna Nolan","Deanna","deanna-nolan","14","G-F","6-0","160","AUG 25, 1979","25","3","Georgia","100639",NA
"160","1611661321","2004","10","Merlakia Jones","Merlakia","merlakia-jones","25","G","5-10","147","JUN 21, 1973","32","7","Florida '95","100092",NA
"161","1611661321","2004","10","Iciss Tillis","Iciss","iciss-tillis","33","C-F","6-5","165","DEC 06, 1981","23","R","Duke","100922",NA
"162","1611661321","2004","10","Cheryl Ford","Cheryl","cheryl-ford","35","F","6-3","215","JUN 06, 1981","24","1","Louisiana Tech","100843",NA
"163","1611661321","2004","10","Barbara Farris","Barbara","barbara-farris","54","F-C","6-3","195","SEP 10, 1976","28","4","Tulane","100494",NA
"164","1611661325","2004","10","Deanna Jackson","Deanna","deanna-jackson","5","F","6-2","159","DEC 15, 1979","25","2","Alabama-Birmingham '02","100727",NA
"165","1611661325","2004","10","Kelly Miller","Kelly","kelly-miller","8","G","5-10","140","SEP 06, 1978","26","3","Georgia","100627",NA
"166","1611661325","2004","10","Kelly Schumacher","Kelly","kelly-schumacher","11","C","6-4","189","OCT 14, 1977","27","3","Connecticut","100648",NA
"167","1611661325","2004","10","Natalie Williams","Natalie","natalie-williams","12","F","6-2","210","NOV 30, 1970","34","5","UCLA '94","100366",NA
"168","1611661325","2004","10","Coretta Brown","Coretta","coretta-brown","14","G","5-9","150","OCT 21, 1980","24","1","North Carolina '03","100848",NA
"169","1611661325","2004","10","Tamika Catchings","Tamika","tamika-catchings","24","F","6-1","167","JUL 21, 1979","25","2","Tennessee","100646",NA
"170","1611661325","2004","10","Kate Starbird","Kate","kate-starbird","30","F-G","6-1","153","JUL 30, 1975","29","4","Stanford","100422",NA
"171","1611661325","2004","10","Niele Ivey","Niele","niele-ivey","33","G","5-7","149","SEP 24, 1977","27","3","Notre Dame '01","100650",NA
"172","1611661325","2004","10","Ebony Hoffman","Ebony","ebony-hoffman","34","C","6-2","210","AUG 27, 1982","22","R","USC","100928",NA
"173","1611661325","2004","10","Astou Ndiaye-Diatta","Astou","astou-ndiaye-diatta","44","F-C","6-3","182","NOV 05, 1973","31","5","Southern Nazarene '97","100387",NA
"174","1611661325","2004","10","Kristen Rasmussen","Kristen","kristen-rasmussen","52","F","6-4","172","NOV 01, 1978","26","4","Michigan State","100552",NA
"175","1611661319","2004","10","Jessie Hicks","Jessie","jessie-hicks","7","C-F","6-4","188","DEC 02, 1971","33","5","Maryland '93","100048",NA
"176","1611661319","2004","10","Tai Dillard","Tai","tai-dillard","9","G","5-9","154","MAY 06, 1981","24","1","Texas '03","100866",NA
"177","1611661319","2004","10","Agnieszka Bibrzycka","Agnieszka","agnieszka-bibrzycka","10","G-F","6-2","168","OCT 21, 1982","22","R","Poland","100912",NA
"178","1611661319","2004","10","Shannon Johnson","Shannon","shannon-johnson","14","G","5-7","152","AUG 18, 1974","30","5","South Carolina","100410",NA
"179","1611661319","2004","10","Adrienne Goodson","Adrienne","adrienne-goodson","15","F","6-0","165","OCT 19, 1966","38","5","Old Dominion '88","100363",NA
"180","1611661319","2004","10","Semeka Randall","Semeka","semeka-randall","21","G","5-9","164","FEB 07, 1979","26","3","Tennessee ''01","100683",NA
"181","1611661319","2004","10","LaToya Thomas","LaToya","latoya-thomas","32","F","6-2","165","JUL 06, 1981","23","1","Mississippi State","100883",NA
"182","1611661319","2004","10","Adrian Williams-Strong","Adrian","adrian-williams-strong","33","C-F","6-4","170","FEB 15, 1977","28","4","USC","100526",NA
"183","1611661319","2004","10","Nevriye Yilmaz","Nevriye","nevriye-yilmaz","42","C","6-4","190","JUN 16, 1980","25","1","Turkey","100424",NA
"184","1611661319","2004","10","Jocelyn Penn","Jocelyn","jocelyn-penn","45","F","6-0","160","SEP 10, 1979","25","1","South Carolina ''03","100852",NA
"185","1611661319","2004","10","Mandisa Stevenson","Mandisa","mandisa-stevenson","54","C","6-3","166","FEB 04, 1982","23","R","Auburn","100967",NA
"186","1611661320","2004","10","Mwadi Mabika","Mwadi","mwadi-mabika","4","F","5-11","165","JUL 27, 1976","28","7","Congo","100012",NA
"187","1611661320","2004","10","Laura Macchi","Laura","laura-macchi","5","F","6-1",NA,"MAY 24, 1979","26","R","Italy","100987",NA
"188","1611661320","2004","10","Lisa Leslie","Lisa","lisa-leslie","9","C","6-5","170","JUL 07, 1972","32","7","USC","100003",NA
"189","1611661320","2004","10","Doneeka Lewis","Doneeka","doneeka-lewis","10","G","5-9","160","JUL 19, 1982","22","R","Louisiana State","100931",NA
"190","1611661320","2004","10","Teresa Weatherspoon","Teresa","teresa-weatherspoon","11","G","5-8","161","DEC 08, 1965","39","7","Louisiana Tech","100101",NA
"191","1611661320","2004","10","Tamecka Dixon","Tamecka","tamecka-dixon","21","G","5-9","148","DEC 14, 1975","29","7","Kansas","100008",NA
